Unnamed: 0	t_score_TCvsB6	p-value	log2FC_TCvsB6
E130116L18Rik	0.473773	0.652649	1.037283319
Olfr380	0.474504	0.652676	1.032856624
Gm10552	-0.477801	0.65268	-1.02195
Cldn3	0.500563	0.652708	1.037197044
Gm4792	0.477425	0.652711	1.018425184
Ces5a	-0.473308	0.652746	-1.01898
Pitpnb	-0.488605	0.652749	-1.03218
Ccdc38	0.497796	0.652774	1.023300595
Rps6ka4	0.48205	0.652783	1.025672395
Gm24438	0.50702	0.652822	1.067236564
Gm10025	-0.487262	0.652826	-1.05471
St8sia1	-0.473205	0.652863	-1.08487
Ehbp1	0.483994	0.652873	1.017190575
Cryba2	-0.479741	0.652909	-1.02738
Gm12037	-0.477061	0.652914	-1.04752
Gm3434	0.473437	0.652994	1.016993177
Olfr314	0.474581	0.653006	1.027081026
Gm3102	-0.472995	0.653064	-1.04401
Nxph2	0.473102	0.653083	1.051245773
Nos1ap	-0.472741	0.653106	-1.01966
Gm12738	0.483297	0.653126	1.019873345
1700109I08Rik	0.474512	0.653129	1.028848102
Gm26584	0.475041	0.653141	1.023761743
Gm25150	0.473302	0.653179	1.057787623
Mir466o	-0.472979	0.65318	-1.04406
1700018C11Rik	0.491677	0.653206	1.057560355
mt-Ty	-0.501977	0.653277	-1.029950001
Gm11114	-0.492047	0.653293	-1.23333
Snrpb	-0.473264	0.653322	-1.00973
Zc3h7a	-0.480859	0.653323	-1.03094
Gm25874	-0.476028	0.653325	-1.02081
Gm13287	-0.498962	0.653327	-1.046780001
Gm12026	0.482139	0.653359	1.026625499
Mir7235	0.484839	0.653371	1.044157975
1700095A21Rik	-0.491021	0.653378	-1.05488
Gm20415	-0.490922	0.653446	-1.06804
4930525G20Rik	-0.472803	0.653505	-1.02155
Hsdl2	-0.479092	0.653535	-1.02486
Olfr1230	-0.496345	0.653572	-1.04072
Tecr	0.472998	0.653599	1.042841571
Gm7952	0.491725	0.653677	1.03725456
Gm15581	0.48019	0.653702	1.048967515
Gm23095	0.476991	0.653713	1.087970923
Olfr160	0.476046	0.653768	1.030796826
Gm12425	0.483199	0.6539	1.025075377
Olfr566	0.476907	0.653919	1.044331691
1700047A11Rik	0.473324	0.653998	1.052375816
Gm13532	-0.471401	0.654025	-1.03101
Gm10023	-0.471751	0.654034	-1.03129
LOC101056096	-0.517824	0.654047	-1.047260001
Gm17634	0.478384	0.654064	1.032505882
Actrt3	-0.47483	0.654083	-1.03742
Gm20404	-0.471463	0.654097	-1.03047
Atf4	-0.474541	0.654132	-1.02008
Gm23943	-0.488882	0.654167	-1.0565
1700028M03Rik	0.514985	0.654197	1.058954058
Ppp1r14a	-0.487523	0.654225	-1.036380001
Phyhip	0.478553	0.654256	1.023009824
Atxn3	-0.471176	0.654265	-1.01001
Tcp11l2	-0.47159	0.654271	-1.02721
Faf2	0.503313	0.654298	1.031869124
RP24-530J21.1	0.471623	0.654299	1.031447221
Gm7932	0.480958	0.65432	1.044360646
Trav5-4	0.513751	0.654343	1.129387055
Zfand6	0.474523	0.654351	1.039067948
Pld6	0.474363	0.654393	1.036729845
Myom3	0.472758	0.654403	1.033701757
Gm13709	0.478645	0.654404	1.04021374
Gm6556	-0.475606	0.654412	-1.0573
Kcnd1	-0.485985	0.654422	-1.02256
n-R5s60	0.506875	0.654442	1.069650882
Gm807	0.477362	0.654471	1.06227699
Gm25376	-0.471074	0.654514	-1.03791
Gm25864	0.49648	0.654529	1.024642047
Fam53b	0.480472	0.654631	1.014514862
Gm18355	0.470434	0.654659	1.026803416
Gm12927	-0.480433	0.654663	-1.01833
Btn1a1	0.471355	0.654668	1.014339075
Olfr1056	0.481099	0.654744	1.019534079
Gpx2-ps1	-0.482189	0.654757	-1.04992
Gm17477	-0.480402	0.654786	-1.05158
4930434J06Rik	0.474349	0.654869	1.016274407
Nr2f2	-0.470077	0.6549	-1.0172
Gm13494	0.479513	0.654962	1.023357341
Dio2	0.493337	0.655001	1.067532506
Vsx2	0.483285	0.655055	1.029639995
Ufsp2	-0.479768	0.655067	-1.02259
Gm17434	0.473085	0.655114	1.042762062
H60c	0.474557	0.655145	1.021691755
Anks3	0.470676	0.655163	1.015239425
Lcn4	0.504816	0.655193	1.031132693
Gm14985	0.479734	0.655198	1.028491592
1700025K24Rik	-0.469683	0.655232	-1.02743
LOC100861916	-0.476745	0.655289	-1.02707
Gm22165	0.472764	0.655322	1.040112802
Diap3	-0.514929	0.655355	-1.04959
Olfr312	0.469471	0.655365	1.035372568
Tcf24	0.473538	0.655373	1.027137981
Gm12893	0.473783	0.655391	1.06836158
Slc17a3	-0.470148	0.6554	-1.01391
Gm22220	-0.491043	0.65541	-1.06458
Gm21118	-0.490335	0.655425	-1.04477
Olfr171	0.469229	0.655473	1.014775082
Aldh3a2	-0.477043	0.655486	-1.02523
Zc3h12b	-0.471157	0.655487	-1.02443
Dcdc2b	0.500433	0.655503	1.021734247
Gm24475	-0.5093	0.655505	-1.08587
9-Sep	-0.491374	0.655517	-1.02365
Ccl2	0.490469	0.655526	1.041830082
Gm20426	0.481152	0.655613	1.018862947
Ppp1r8	-0.470063	0.655644	-1.02592
Wdr61	0.468984	0.655646	1.02167051
Gm13803	0.472898	0.655646	1.039320058
E2f2	-0.502571	0.655671	-1.062759999
Olfr922	-0.475956	0.655671	-1.03917
Skint9	0.470443	0.655671	1.035221869
Gm23939	0.473034	0.655696	1.065241101
Speer6-ps1	0.473475	0.655704	1.036693915
Gm23927	0.478144	0.655772	1.091884307
Ptprz1	0.470095	0.655882	1.018432243
Gm5384	-0.468532	0.655951	-1.018
Gm13310	-0.511081	0.655966	-1.0681
Plekhm3	0.469111	0.655987	1.007870304
Gm24525	0.488764	0.656	1.03910396
Vmn1r229	0.474408	0.656028	1.02717358
Gm25896	0.476513	0.656062	1.014521894
Zfp414	0.476177	0.656067	1.052769793
A930029G22Rik	-0.468751	0.656077	-1.02805
Gm2892	0.495714	0.656088	1.054157183
Gm11839	-0.469128	0.656089	-1.02213
Gm20935	-0.479001	0.656127	-1.04784
Gtf2h3	0.472357	0.656131	1.016182835
Tmem219	-0.488674	0.656151	-1.02333
Nkx2-1	-0.475467	0.656211	-1.0251
Gm24422	-0.487795	0.656279	-1.05411
LOC102631757	0.470196	0.656321	1.052339344
Gm15013	-0.488591	0.65636	-1.02543
Olfr1261	0.480479	0.656361	1.028292001
Gm8046	-0.476588	0.656364	-1.0169
Pea15a	0.479477	0.656384	1.026796298
Gm24457	0.471323	0.656402	1.067887744
Gm25857	0.476231	0.656439	1.05946799
Gm17183	-0.476152	0.656548	-1.03889
Atp6v1a	-0.479398	0.656564	-1.01677
Dnah7c	0.485412	0.656591	1.020212725
Gm8979	-0.469757	0.6566	-1.02099
Olfr1206	0.473144	0.656629	1.016915638
Dolpp1	0.472108	0.65665	1.027622227
Swt1	-0.468111	0.656665	-1.02211
Gm26646	0.483077	0.656706	1.042566927
Gm25937	0.473254	0.656722	1.086915662
Olfr76	0.485569	0.65674	1.079280602
Eif5al3-ps	0.512709	0.656741	1.068243101
Fam58b	-0.499938	0.656761	-1.02509
H2-T24	-0.476201	0.656772	-1.03837
Mir8111	-0.480023	0.656775	-1.018030001
Sprn	0.51527	0.656795	1.022010487
Gm20767	-0.467569	0.656799	-1.03003
Vmn1r27	-0.502053	0.656861	-1.04366
Tmem234	-0.471938	0.656867	-1.01041
Gm7678	0.468679	0.656881	1.024286994
Zfp683	-0.512239	0.656906	-1.06131
Txnrd3	0.467065	0.656933	1.023364434
BC005764	0.469082	0.656946	1.01545056
Gm23007	0.491359	0.656954	1.04829154
Chst4	0.477949	0.65697	1.046041435
Ms4a6c	0.468861	0.65698	1.025068272
Gm24140	0.49255	0.656986	1.04417245
Stfa2l1	-0.498073	0.656995	-1.05067
Mir695	-0.477744	0.657139	-1.03035
Prps2	-0.469915	0.657155	-1.01688
Gm23151	0.469317	0.657237	1.085966802
9530027J09Rik	0.467794	0.657262	1.024762793
Gm25473	0.469539	0.657332	1.083756015
Serpinb3c	0.500223	0.65735	1.043875749
Gm14444	0.491145	0.657357	1.040913366
Calca	0.47703	0.657362	1.027130862
Gm21123	-0.496478	0.657365	-1.05718
Gm24419	-0.489062	0.657367	-1.0448
Gm5889	0.474206	0.657393	1.068472665
Gm22747	0.469695	0.657404	1.086305585
Lacc1	-0.467822	0.657413	-1.028440001
Gm17190	-0.487525	0.657447	-1.04005
Olfr1181	0.485601	0.657457	1.027472656
1700063A18Rik	-0.472564	0.657471	-1.03014
Gm11475	0.466342	0.657487	1.017091871
Mapk15	0.474035	0.657503	1.038794298
Kbtbd4	-0.485243	0.657518	-1.0343
Glt6d1	0.502825	0.657531	1.034970753
Dlx4	0.481227	0.657576	1.036564579
Taf2	-0.484476	0.657616	-1.03969
Suv39h1	0.488017	0.657626	1.027892934
Olfr808	-0.495579	0.657629	-1.03434
Vmn1r214	0.490584	0.657717	1.054931995
Gm23487	0.470099	0.657863	1.048654913
Gm23349	0.466066	0.65787	1.039701941
Cog5	-0.483834	0.657905	-1.03315
Adrbk1	0.482812	0.657944	1.029090599
Krr1	-0.467095	0.657987	-1.01676
2310058D17Rik	0.465555	0.657988	1.072382811
Mir5618	-0.484973	0.658007	-1.05713
Krt79	0.47954	0.658008	1.031211316
Ankrd54	0.465418	0.658074	1.030282519
Slc29a1	0.465978	0.658085	1.017014325
Gm11816	0.47186	0.65809	1.039788425
Ikbke	-0.477151	0.658128	-1.02355
Shkbp1	0.485728	0.658131	1.02676783
Smad6	0.473208	0.658214	1.028320511
Scd1	-0.486335	0.658264	-1.02944
Gm25921	0.467616	0.658269	1.034597779
Gm12379	-0.466451	0.658304	-1.04413
Fam46c	-0.466456	0.658313	-1.02097
4430402I18Rik	0.471155	0.658321	1.026106161
4930571O06Rik	0.501137	0.658373	1.073319802
Gm6168	0.465923	0.658418	1.0334725
2310081J21Rik	0.483497	0.658431	1.027935684
Slc12a5	0.465079	0.658439	1.025388057
Plet1os	-0.500581	0.658561	-1.03767
Gm22362	0.464992	0.658568	1.084439824
Dtnbp1	-0.469724	0.658605	-1.01619
Rpl37a	0.470599	0.658621	1.024933282
Gm15408	0.469402	0.658652	1.014247678
Mir195b	-0.468899	0.658667	-1.06629
Gm17099	0.466087	0.658688	1.037743575
AU022751	0.488132	0.658705	1.048080841
Eef2	-0.464331	0.65879	-1.01256
Gm23631	0.471619	0.658853	1.033271942
Gm9855	-0.464649	0.658879	-1.02723
Vmn1r-ps51	-0.483652	0.658888	-1.045800001
LOC629746	0.476468	0.658919	1.061077476
RP23-296I6.3	0.470179	0.658933	1.018665224
Gm14534	-0.464086	0.658952	-1.0341
Gm11719	-0.482751	0.658963	-1.0219
Mb21d2	0.471738	0.65897	1.029625722
Gm11506	0.464145	0.658994	1.029618585
Gm23131	0.472202	0.659028	1.037606915
1700112J05Rik	-0.467988	0.659083	-1.0446
Alox15	-0.463943	0.659087	-1.02043
Olfr339	-0.467864	0.659096	-1.01914
Hspa8	0.469493	0.659112	1.01832636
3110056K07Rik	-0.471008	0.659133	-1.02766
Nefl	0.463796	0.659182	1.032269735
Slc22a29	0.465234	0.659183	1.024556823
Lrrc8b	-0.466774	0.659185	-1.03159
Gm15335	0.495306	0.659198	1.030239671
Gm13816	0.472592	0.659199	1.037139531
Mir7093	0.465051	0.659239	1.061151027
Arhgdig	0.463836	0.659266	1.02247814
Gm26866	0.4676	0.659267	1.054676098
Olfr558	0.471209	0.659355	1.052339344
Gm24035	0.463672	0.659367	1.03428946
Gm15615	0.490859	0.659381	1.048611302
Olfr724	0.506409	0.659422	1.057890276
Gm26959	-0.485597	0.659468	-1.03932
Vmn2r-ps34	-0.501179	0.659545	-1.057220001
Gm5808	-0.469263	0.659567	-1.01533
Gm25541	-0.469957	0.659647	-1.109809999
Cd300ld	0.465283	0.659652	1.020276371
Gm25460	-0.464771	0.659654	-1.05296
Gm7265	0.463019	0.65972	1.042147873
Gm26185	-0.466331	0.659722	-1.03018
Gm22480	0.46296	0.659737	1.028684092
Mrpl54	-0.468267	0.65974	-1.02322
Gm23584	-0.489371	0.659753	-1.04495
Gm23751	-0.464445	0.659765	-1.0464
Apc	-0.470929	0.659812	-1.01878
Xpnpep3	-0.463224	0.659853	-1.02553
Ammecr1l	0.470061	0.659862	1.026476074
Agpat4	0.472433	0.659868	1.035717105
1700003M02Rik	0.46267	0.65996	1.021097055
Gm25163	0.462855	0.660037	1.031482968
Gm26976	0.46936	0.660045	1.058902678
P2rx1	0.469122	0.66008	1.026184401
Hif1a	0.469479	0.660084	1.0271807
Vars2	0.468277	0.660104	1.013292018
Gm25875	-0.468189	0.660105	-1.02623
Gm24074	-0.489087	0.660112	-1.0564
8430422H06Rik	-0.477896	0.660126	-1.03288
Gm22683	-0.468525	0.660254	-1.03184
Gm15585	-0.472141	0.660294	-1.02693
Herc1	-0.465139	0.66031	-1.03107
Gm10724	0.463714	0.660392	1.017162373
Olfr995	0.472611	0.66044	1.036334687
Mbl1	-0.463759	0.660448	-1.03406
Gm23470	0.486918	0.660449	1.049600273
Olfr207	0.461927	0.660458	1.020530995
Olfr153	0.483469	0.66048	1.07937786
Frs2	0.483096	0.660494	1.038787098
Krtap4-7	0.468976	0.660498	1.087051281
Oaz1	-0.466492	0.66055	-1.01599
Atp1b2	0.467754	0.660603	1.019251443
Dmtf1	-0.465119	0.660627	-1.03926
Gm10396	-0.462831	0.66067	-1.03633
Gm11880	0.495581	0.660682	1.052755199
Slc22a28	0.46622	0.660692	1.024308294
Dhh	0.49828	0.660711	1.023570164
Gm20747	-0.461567	0.660713	-1.03744
Gm26651	-0.502549	0.660732	-1.03764
Gm1979	0.465375	0.660742	1.048138961
Trav16	0.502341	0.660795	1.086757461
Eno1	0.485939	0.660819	1.02839892
Gm22868	-0.473004	0.660841	-1.0471
Cnot7	0.486668	0.660879	1.033622944
Gm22033	0.465682	0.66102	1.023754647
Spr	0.464622	0.661022	1.012316207
Rps3a3	-0.461833	0.661062	-1.01527
4930596I21Rik	0.487319	0.661097	1.093550617
Rfx4	0.481482	0.661117	1.033630109
Lman1l	0.467434	0.661144	1.018884134
Mir6978	0.463662	0.661295	1.057941607
Gm15448	0.472127	0.661311	1.030339651
Gm5861	-0.460649	0.661341	-1.038560001
Gm16336	0.482906	0.661368	1.042603061
Gm10701	-0.461328	0.661411	-1.05571
Nup214	0.475089	0.661453	1.019343291
Ubald1	0.466105	0.661465	1.053550888
Rps23	0.461105	0.661472	1.021996319
Gm8216	0.482597	0.661473	1.036801708
Olfr572	0.462201	0.661475	1.050328052
Gm15777	-0.461009	0.661489	-1.02312
Rprd2	0.460828	0.661491	1.02555865
Ccdc102a	0.473696	0.661499	1.025288558
2410004P03Rik	0.461918	0.661521	1.035573534
Drd1a	0.460353	0.661557	1.030918297
Gpr25	-0.468232	0.661558	-1.02098
Fam134a	0.486724	0.661559	1.033744748
Zfp740	-0.461465	0.661563	-1.01871
Gnpda1	-0.487515	0.661572	-1.040379999
Mir21c	-0.47006	0.661625	-1.04269
Tnfaip6	0.460183	0.661627	1.022563191
Gm6042	0.471435	0.661649	1.050539203
Zfp286	-0.463983	0.661728	-1.01695
9430015G10Rik	0.468914	0.661756	1.016429392
Rpl18-ps2	0.460093	0.661794	1.011292266
Gm22116	0.465725	0.661815	1.074890724
Dtx1	-0.460157	0.661867	-1.06805
Gm14566	0.489336	0.661893	1.043174132
Tns3	-0.488537	0.661905	-1.03457
Avpr2	0.459972	0.661917	1.024038531
Msantd3	0.489393	0.66194	1.03964429
Xlr5b	-0.46494	0.661951	-1.02
Mir3102	0.496928	0.661959	1.049280209
Thap8	-0.490656	0.662037	-1.03999
Itga5	-0.465881	0.662045	-1.01526
2310007L24Rik	0.461502	0.662074	1.029582902
Gm23312	0.465207	0.66211	1.038866304
Gm22815	0.461121	0.662111	1.0457587
Gm13382	0.475916	0.66214	1.056395455
Gm2933	-0.460465	0.662152	-1.100190001
Gm26603	0.474084	0.662174	1.051704934
Trav7-5	0.462426	0.662234	1.058814605
Gm16168	0.467944	0.662247	1.0388231
Ripply2	-0.470545	0.662386	-1.02485
Taf8	0.459641	0.66239	1.018531077
Gm13402	0.476404	0.662398	1.049512973
Gnpnat1	-0.474229	0.662418	-1.05293
Gm24781	0.459312	0.662429	1.020248083
Chmp6	-0.481232	0.66243	-1.02028
Gm20900	-0.459911	0.662431	-1.022170001
Rora	0.464164	0.662493	1.015513909
Gm8164	0.463423	0.662497	1.02723766
Gm11385	-0.461067	0.662503	-1.03609
AF067061	-0.484779	0.662526	-1.05544
Mir344f	0.458905	0.662574	1.021550128
Gm26052	0.45921	0.662648	1.034762732
Gm12301	-0.461323	0.662651	-1.03618
Itga11	0.484278	0.662714	1.036945449
Cbx5	0.461783	0.662751	1.021047512
Gm21825	0.460465	0.662773	1.048356938
Gm9078	-0.458283	0.662879	-1.02587
Gm6038	0.473288	0.662908	1.031182725
Gm12097	0.459266	0.662921	1.038110488
Pmaip1	-0.460744	0.662978	-1.03749
Esrp2	0.458086	0.663014	1.014852458
Ccnyl1	0.464038	0.663021	1.02222303
Uckl1	-0.458142	0.663029	-1.0242
Lat2	0.460344	0.663072	1.026860355
Gm23669	-0.457923	0.663123	-1.03758
AI507597	0.494727	0.663192	1.021812153
Tfcp2l1	-0.476256	0.663275	-1.01838
Gm13092	0.462642	0.663315	1.006606626
Tacr3	0.461419	0.663358	1.02247814
Gm22984	0.494324	0.66336	1.05693745
n-R5s162	0.459415	0.663399	1.087352717
Cdk10	0.458611	0.663416	1.019491679
Gm22965	0.463372	0.663474	1.065964949
Lrrc8a	-0.487394	0.663484	-1.02545
Gm22169	0.459314	0.663489	1.071721461
Sc5d	-0.463405	0.66352	-1.02989
4933440J02Rik	-0.462088	0.663541	-1.0343
Gm4577	0.487724	0.663554	1.056109921
4933415A04Rik	0.457855	0.663575	1.048771219
Olfr710	-0.461273	0.663594	-1.04156
Gm11237	-0.457283	0.66362	-1.05111
Dusp28	0.464478	0.663691	1.049818554
Gm22273	0.457417	0.66373	1.029689955
Gm9064	-0.458902	0.663888	-1.03472
Gm14621	-0.458573	0.66391	-1.04902
Gm16513	0.470543	0.663921	1.042118979
4930579O11Rik	0.456879	0.663959	1.03006116
Gabarapl1	0.460874	0.663963	1.046723214
Gm22831	0.492798	0.664008	1.05416449
Chd7	-0.491528	0.664024	-1.01698
RP23-447L9.1	-0.467836	0.664026	-1.03159
Stxbp3b	0.466167	0.66404	1.015323874
Gm16107	-0.464483	0.664058	-1.04319
Usf2	0.463539	0.664058	1.014965015
Bloodlinc	-0.478426	0.664099	-1.06181
Gm24247	0.464544	0.664124	1.018015833
Fgfr3	0.465734	0.664211	1.032055103
Serpinb7	0.460531	0.664265	1.025068272
Wdr83	0.458385	0.664298	1.028042566
Nvl	-0.460518	0.664417	-1.01272
Gtf2f1	-0.459078	0.66451	-1.02322
Gm16001	0.462119	0.664534	1.023307688
Klhl9	-0.45936	0.664537	-1.01157
Gm5967	-0.455908	0.664574	-1.02027
Gm24607	-0.459842	0.664583	-1.02904
Gm16553	-0.457922	0.664589	-1.04747
Gm26698	0.455704	0.66463	1.035422806
Tonsl	0.455604	0.664698	1.01491577
Pcdhb10	0.457173	0.664708	1.036931074
Olfr1442	0.476143	0.664764	1.068198675
4930578I06Rik	-0.457699	0.664768	-1.02936
Actr3b	0.45906	0.664812	1.025366735
Rpl35a-ps5	-0.457507	0.664838	-1.02836
Eppin	-0.480814	0.664849	-1.03744
Dcun1d2	-0.471258	0.664879	-1.01741
Gm22118	-0.46059	0.664881	-1.06939
Psmb11	0.465197	0.664888	1.025160644
Gm14792	0.467727	0.664954	1.074391652
Zfpl1	-0.465437	0.665007	-1.01819
Krtap6-2	-0.458271	0.66504	-1.02936
Mmp27	0.457106	0.66505	1.025786152
Git2	0.456245	0.665068	1.035997125
Gm23033	0.493357	0.665082	1.028520108
Gm12252	0.458478	0.665139	1.023272224
9330136K24Rik	0.47285	0.66526	1.064082493
Tnni1	0.456884	0.665315	1.021819236
Gm17469	0.461234	0.665354	1.067421518
Gm17693	0.461234	0.665354	1.067421518
Gm21616	0.461234	0.665354	1.067421518
Gm25319	0.467061	0.665361	1.05926973
Gm15305	0.45549	0.665415	1.053331831
Mkrn2	0.465258	0.665423	1.011712938
Irx4	0.456469	0.665447	1.019788518
Gm23670	0.463032	0.665447	1.039118365
Vmn1r-ps125	0.474404	0.665461	1.056878843
Gm24945	-0.457239	0.665469	-1.04348
Gm25343	0.456276	0.665523	1.051027196
Anxa4	0.455352	0.665547	1.033386542
Pola2	0.480023	0.665572	1.0290692
Gm8158	-0.456028	0.665638	-1.0195
Gm8112	-0.456028	0.665638	-1.0195
Mir879	-0.455103	0.665651	-1.015669999
Gm7275	0.486078	0.665667	1.056688391
Gm6136	0.460887	0.665704	1.040740219
Defa-ps14	0.454085	0.665815	1.024024335
Timm8a2	0.476281	0.665896	1.037858671
Phyhipl	0.477957	0.665899	1.017557274
Gm13595	-0.483967	0.665929	-1.04635
Gm15122	-0.458991	0.665951	-1.04322
Rps12-ps9	-0.464791	0.666029	-1.01855
Gm21962	0.470008	0.666047	1.035480224
Tnfrsf19	0.473467	0.666053	1.043521265
Gm14917	-0.459344	0.666067	-1.024300001
Gm11893	0.453822	0.66607	1.028185093
Stpg2	0.456163	0.666119	1.021479322
Nr1d2	-0.476445	0.666134	-1.02937
Lima1	-0.45723	0.666146	-1.02192
Has2	-0.457568	0.666203	-1.02262
Mir7094-1	-0.455248	0.666282	-1.03222
Tbc1d30	0.458871	0.666305	1.013432499
Gm5580	0.453242	0.666306	1.025750601
Gm10734	0.456585	0.666314	1.050815947
Catsper2	0.454438	0.666323	1.015992674
4833417C18Rik	0.460513	0.666359	1.037700418
Gm10105	-0.457761	0.666386	-1.022870001
1700084J12Rik	0.467073	0.666407	1.042025079
Gm6103	0.47478	0.66643	1.047891975
5330438D12Rik	0.457705	0.666464	1.025665285
Gm22270	0.471147	0.666495	1.067488109
Zfp938	-0.465286	0.666556	-1.03679
Gm15378	-0.452988	0.666569	-1.02212
Gm10555	0.452902	0.666587	1.030989757
Gm11641	0.472057	0.666609	1.046650664
Gm14128	0.455096	0.666638	1.054208332
Ceacam18	0.452746	0.666643	1.05141338
Gpr108	-0.45887	0.666702	-1.01546
Trbv12-2	-0.473163	0.66671	-1.04888
Gm10126	0.456954	0.666731	1.020658331
Gm14063	-0.485731	0.66678	-1.05757
Gm6900	0.473276	0.666813	1.02540938
Fam212a	-0.474191	0.666874	-1.02185
Gm24105	0.477739	0.666939	1.056139203
Gm24226	-0.480104	0.666949	-1.03118
Alas1	-0.461892	0.666962	-1.01551
Slco5a1	0.461692	0.666969	1.026063487
Slfn2	0.465806	0.666984	1.011481547
Gm24307	-0.46814	0.667082	-1.03942
Ptprcap	0.452473	0.667094	1.031111251
Ilf3	-0.455862	0.667112	-1.01899
Gm13368	0.456738	0.667118	1.058763232
Gm20927	-0.471467	0.66715	-1.05004
Olfr420	0.464958	0.667153	1.067081227
Gm23185	-0.459242	0.667189	-1.03443
Car5b	0.457446	0.667211	1.041887855
Gm15452	-0.482576	0.667252	-1.048220001
Zcrb1	-0.456506	0.667256	-1.0186
Gm18560	-0.452855	0.667305	-1.02586
Tcof1	0.474281	0.667331	1.030632505
Gm24713	0.454452	0.667354	1.06777672
Gm25448	0.454452	0.667354	1.06777672
Lamtor2	0.457623	0.667372	1.018404006
E130314K07Rik	-0.477206	0.667398	-1.03736
BB031773	0.451809	0.6674	1.021429761
Inpp5a	-0.454772	0.667415	-1.0192
Zfp184	0.455161	0.667424	1.024074022
LOC102632488	0.456813	0.66746	1.023066554
Gm8005	0.460115	0.667498	1.02979702
Gm3139	0.467838	0.667505	1.029283211
Ilf2	-0.455248	0.667517	-1.02891
Slc9b1	0.458469	0.66752	1.018679346
Lrrfip2	0.45216	0.667554	1.036859202
9530046B11Rik	-0.455599	0.667555	-1.03939
Olfr1393	-0.477129	0.667626	-1.03359
1700001K19Rik	-0.452404	0.667656	-1.02834
Klk1b4	0.451757	0.667697	1.021734247
Gm14999	0.45294	0.667713	1.029154799
Ehd3	0.466169	0.667717	1.087955841
Olfr1197	0.458619	0.66772	1.066253147
Hsd3b4	0.451784	0.667725	1.026746479
Dhx58	0.453877	0.667735	1.035982764
Gm21814	0.46751	0.667749	1.028142332
Gm14884	-0.461604	0.667776	-1.02234
Ranbp10	0.452383	0.667809	1.040293056
Gm6182	-0.473189	0.667824	-1.0409
Gm11541	0.452256	0.667834	1.033665932
Gm23069	-0.484573	0.667837	-1.058630001
Mir374c	-0.456086	0.667856	-1.03908
Vmn1r-ps143	-0.491353	0.667869	-1.04066
Tdg	-0.452933	0.667876	-1.01294
Pdgfc	0.450984	0.667883	1.01994404
Zcwpw1	-0.49067	0.667907	-1.02096
Cyp2j12	0.471415	0.667996	1.030032601
Gm23402	0.452036	0.668049	1.064008739
Lrrk2	-0.450711	0.66813	-1.02218
Plekha3	-0.459642	0.668152	-1.02565
Olfr1052	0.459103	0.668202	1.038671899
Gpr165	0.466925	0.668318	1.021196147
Casp9	0.460578	0.668326	1.016887443
Gm12702	-0.451073	0.668363	-1.03486
Kat2a	0.468048	0.668417	1.022003403
Gm14210	0.452229	0.668427	1.039067948
Slc6a2	0.456562	0.668458	1.019823862
Cad	0.470629	0.668468	1.014339075
Gng7	0.451298	0.668483	1.021812153
Fam46b	-0.450428	0.668516	-1.05996
Rabggtb	-0.450024	0.66852	-1.02119
Gm26097	-0.478214	0.668549	-1.06124
Pcyox1	0.449924	0.668567	1.029668544
Gm14006	0.452409	0.668571	1.021720083
Gm22866	-0.473341	0.668594	-1.10568
Olfr994	0.449909	0.668609	1.036751403
Nek6	-0.451004	0.668648	-1.03089
Gm13412	-0.461636	0.668654	-1.03472
Pate4	0.465297	0.668687	1.036176666
Mamstr	0.459375	0.668726	1.02983271
Gm23539	0.453825	0.668889	1.014191438
Gm15272	-0.456577	0.668908	-1.01866
Gm26254	0.453162	0.669057	1.095872533
Gm12308	0.466832	0.669083	1.014845424
Trav9d-1	-0.450871	0.669156	-1.04752
1700102P08Rik	0.452585	0.669156	1.056959429
Krtap21-1	0.474425	0.669164	1.047724929
Gm15902	0.456997	0.669177	1.033350728
Akap17b	0.449033	0.669216	1.032090872
