gene_name,B6-1-Tfh,B6-1-Tn,B6-2-Tfh,B6-2-Tn,B6-3-Tfh,B6-3-Tn,B6-4-Tfh,B6-4-Tn
Rpl21-ps1,0,0,0,0,0,0,0,0
Rpl21-ps12,1,5,1,0,4,2,2,2
Rpl21-ps13,1,1,1,0,0,0,1,0
Rpl21-ps14,0,0,0,1,1,0,1,0
Rpl21-ps15,0,0,0,0,0,0,0,0
Rpl21-ps3,1,3,3,0,1,1,1,1
Rpl21-ps4,1,3,0,1,0,1,1,2
Rpl21-ps5,2,2,2,1,0,2,0,3
Rpl21-ps6,2,1,0,1,2,1,1,0
Rpl21-ps7,0,2,0,4,0,4,0,3
Rpl21-ps8,4,5,4,8,28,9,3,7
Rpl21-ps9,0,1,0,1,0,0,2,1
Rpl22,5004,9691,6596,9618,5519,9817,5462,8486
Rpl22-ps1,9,21,17,14,17,13,9,11
Rpl22l1,1032,2236,1342,1948,1157,2057,1199,1800
Rpl23,9924,28220,13230,25121,10622,26637,11454,24376
Rpl23a,4361,11363,5984,10573,4893,11829,5000,10258
Rpl23a-ps1,0,0,0,0,2,0,1,0
Rpl23a-ps14,0,0,0,0,0,0,0,1
Rpl23a-ps2,0,1,0,0,0,0,0,1
Rpl23a-ps3,2,6,3,7,7,6,4,8
Rpl23a-ps4,0,0,0,0,0,0,0,0
Rpl23a-ps5,0,0,0,0,0,0,1,0
Rpl24,14,15,10,8,11,17,18,10
Rpl26,4547,11203,5966,10832,5056,11750,5046,9907
Rpl26-ps2,0,0,0,1,0,0,0,0
Rpl26-ps3,0,0,0,0,0,0,0,1
Rpl26-ps4,0,3,1,1,0,1,1,3
Rpl27,1754,3901,2494,3830,1963,4021,1926,3384
Rpl27-ps1,2,3,1,2,3,3,0,2
Rpl27-ps2,0,0,0,1,0,0,0,0
Rpl27-ps3,5,4,4,4,2,1,3,0
Rpl27a,3808,9144,5307,9118,4158,9419,4228,7748
Rpl27a-ps1,1,7,3,6,2,4,4,5
Rpl27a-ps2,19,39,21,30,23,37,27,40
Rpl28,4302,10222,6000,9799,4641,10386,4984,9167
Rpl28-ps1,77,221,112,204,94,182,92,186
Rpl28-ps3,0,4,2,3,0,8,4,3
Rpl29,2271,4412,2966,4245,2508,4451,2450,4017
Rpl29-ps1,0,0,0,1,0,0,0,0
Rpl29-ps2,0,0,3,0,1,1,2,1
Rpl29-ps5,0,0,1,3,0,1,1,0
Rpl3,12930,33250,17405,31070,14419,31850,14294,27767
Rpl3-ps1,38,102,59,99,64,107,41,95
Rpl3-ps2,0,4,1,2,0,5,0,2
Rpl30,5396,12226,7106,12152,6000,12987,5751,10718
Rpl30-ps1,4,9,4,0,2,4,6,13
Rpl30-ps10,0,1,3,2,3,3,0,5
Rpl30-ps11,0,0,0,0,0,1,1,1
Rpl30-ps2,0,1,0,1,0,1,0,0
Rpl30-ps3,0,1,1,1,0,0,0,0
Rpl30-ps5,0,1,0,0,0,0,1,1
Rpl30-ps8,0,2,0,0,1,0,0,1
Rpl30-ps9,0,0,0,1,1,0,0,1
Rpl31,3918,13222,5341,11459,4307,12622,4504,11299
Rpl31-ps1,0,2,1,1,2,1,1,4
Rpl31-ps10,0,3,2,4,3,6,1,5
Rpl31-ps11,1,0,0,1,0,0,0,1
Rpl31-ps12,0,0,0,0,0,0,0,0
Rpl31-ps13,0,0,0,7,0,4,0,2
Rpl31-ps14,0,0,0,0,0,2,0,0
Rpl31-ps15,0,3,1,1,0,0,0,3
Rpl31-ps16,0,1,2,4,2,1,4,3
Rpl31-ps17,0,1,1,3,0,2,1,0
Rpl31-ps18,0,1,0,2,0,0,0,1
Rpl31-ps20,0,3,2,3,0,2,1,0
Rpl31-ps21,0,0,0,0,0,0,0,1
Rpl31-ps22,0,0,0,0,0,0,0,0
Rpl31-ps23,23,0,16,0,27,0,32,0
Rpl31-ps24,0,0,0,0,0,0,0,0
Rpl31-ps4,0,0,0,0,0,0,0,0
Rpl31-ps5,0,0,0,0,0,0,0,0
Rpl31-ps6,1,0,1,1,0,0,0,0
Rpl31-ps7,0,0,0,0,0,0,0,0
Rpl31-ps8,172,613,222,476,213,549,204,535
Rpl31-ps9,1,1,1,1,0,0,1,0
Rpl32,9332,27669,12865,25451,9932,27170,10601,22381
Rpl32-ps,0,3,1,2,0,4,1,3
Rpl34,5985,12627,8091,12254,6518,12652,6527,10875
Rpl34-ps1,2,2,2,0,1,4,1,8
Rpl35,1623,4975,2139,4465,1674,4835,1943,4185
Rpl35-ps1,0,0,0,0,0,0,0,0
Rpl35a,3056,8329,4328,8075,3316,8310,3460,7200
Rpl35a-ps2,0,0,2,0,0,0,0,0
Rpl35a-ps3,0,0,0,0,0,0,0,0
Rpl35a-ps4,13,28,13,30,20,32,16,30
Rpl35a-ps5,1,4,3,3,3,5,1,5
Rpl35a-ps6,0,0,0,0,0,0,0,0
Rpl35a-ps7,1,1,1,0,0,0,0,0
Rpl36,3511,8242,4924,7769,3937,8551,3923,7023
Rpl36-ps10,0,1,0,0,0,0,0,0
Rpl36-ps2,10,7,4,4,3,11,8,13
Rpl36-ps3,1,0,0,1,1,0,0,0
Rpl36-ps4,0,0,0,1,0,0,0,0
Rpl36a,3667,10791,4870,9952,4058,11009,3902,8947
Rpl36a-ps1,0,0,0,2,0,0,0,1
Rpl36a-ps2,51,127,56,142,58,138,73,139
Rpl36a-ps3,0,1,0,1,0,0,0,3
Rpl36al,467,1027,740,947,544,1093,547,910
Rpl37,5001,10801,7105,10973,5384,11308,5730,9787
Rpl37a,5496,13290,7822,13332,6131,13292,6398,11488
Rpl37rt,275,543,424,595,269,573,302,553
Rpl38,2211,4784,3219,4848,2527,5052,2541,4482
Rpl38-ps1,0,4,0,0,0,2,0,0
Rpl38-ps2,10,16,13,20,11,12,8,15
Rpl39,3150,8052,4272,7327,3482,7751,3338,6731
Rpl39-ps,131,306,180,303,129,294,161,39
Rpl39l,39,4,4,12,33,15,19,15
Rpl3l,0,0,0,1,0,0,0,0
Rpl4,28377,70520,36770,68069,30627,70306,31259,62425
Rpl41,5767,12094,7746,10253,6043,11429,6327,9901
Rpl48-ps1,0,0,0,0,0,0,0,0
Rpl5,9798,30958,13170,28616,10681,30126,11142,26432
Rpl5-ps1,9,53,23,37,18,45,18,54
Rpl5-ps2,1,14,5,12,2,6,2,4
Rpl6,7997,19220,10588,18179,9004,19202,9171,16995
Rpl7,12633,30554,17030,28768,13937,30598,14623,26617
Rpl7a,8302,19727,10670,17936,9125,18611,9368,17080
Rpl7a-ps10,1,1,0,0,0,4,3,4
Rpl7a-ps11,0,0,1,0,0,0,0,0
Rpl7a-ps12,0,0,1,1,0,0,1,0
Rpl7a-ps13,0,0,0,1,1,0,0,0
Rpl7a-ps3,0,1,2,2,1,2,0,1
Rpl7a-ps5,0,0,0,1,0,1,0,1
Rpl7a-ps7,5,14,6,17,6,10,2,9
Rpl7a-ps8,0,0,1,0,1,1,0,1
Rpl7a-ps9,0,0,0,0,0,0,0,0
Rpl7l1,1697,1887,1852,1585,1654,1664,1687,1655
Rpl8,14909,42612,20228,40541,16622,41162,17211,37168
Rpl9,10836,27103,14731,25753,11867,26791,12234,23719
Rpl9-ps1,0,0,0,0,0,1,0,0
Rpl9-ps2,0,0,0,0,0,0,0,0
Rpl9-ps3,0,0,0,0,0,0,0,0
Rpl9-ps4,0,2,0,1,1,0,0,0
Rpl9-ps5,0,0,0,0,0,0,0,0
Rpl9-ps6,167,452,235,384,186,412,201,389
Rpl9-ps7,1,6,3,10,3,9,5,3
Rpl9-ps8,0,0,0,0,0,0,0,0
Rpl9-ps9,0,0,0,0,0,0,0,0
Rplp0,21228,68587,27973,61121,22452,63417,24052,58386
Rplp0-ps1,1,1,2,4,0,3,0,3
Rplp1,21537,57504,31362,56241,23743,57822,24839,48509
Rplp1-ps1,1,2,0,2,0,0,0,0
Rplp2,11379,27926,15835,26669,12602,27668,12710,24025
Rpn1,2686,2476,3109,2416,2792,2312,2752,2452
Rpn2,4397,4198,5143,4251,4582,4321,4527,4157
Rpp14,246,355,237,276,236,294,245,280
Rpp21,331,501,405,513,345,500,382,517
Rpp25,0,0,2,1,0,0,1,0
Rpp25l,286,328,364,302,297,327,298,307
Rpp30,186,223,184,174,187,184,178,180
Rpp38,102,198,126,183,112,171,114,181
Rpp40,66,168,63,163,59,149,51,140
Rpph1,6,5,4,12,4,4,7,8
Rprd1a,284,245,206,189,213,165,242,163
Rprd1b,1482,1743,1365,1407,1424,1436,1373,1476
Rprd2,2953,2810,2490,2511,2938,2489,2901,2830
Rprm,0,0,1,0,0,0,3,0
Rps10,3728,10049,5237,9812,4070,9753,4260,8945
Rps10-ps1,89,266,140,286,120,291,102,267
Rps10-ps2,16,57,49,51,23,65,38,73
Rps10-ps3,0,0,0,0,0,1,0,0
Rps11,11681,32512,16449,29509,13491,32443,13715,27412
Rps11-ps1,2,9,4,18,7,14,9,8
Rps11-ps2,0,3,2,6,2,3,3,5
Rps11-ps3,2,0,0,0,1,1,1,2
Rps11-ps4,1,2,2,2,1,4,0,0
Rps11-ps5,1,0,0,0,0,0,0,0
Rps12,9625,22655,13061,20967,10535,22426,10801,19081
Rps12-ps1,0,0,0,0,0,0,0,0
Rps12-ps10,17,49,33,42,19,52,25,46
Rps12-ps16,0,0,0,0,0,0,0,1
Rps12-ps19,0,3,1,5,2,3,1,0
Rps12-ps26,1,4,2,3,3,4,1,2
Rps12-ps3,0,0,0,0,0,1,0,0
Rps12-ps5,0,0,1,0,0,1,1,2
Rps12-ps7,0,0,0,0,0,0,0,0
Rps12-ps9,0,3,2,1,1,1,3,3
Rps12l1,1,0,0,1,0,1,0,0
Rps12l2,2,2,0,1,0,2,0,3
Rps13,7851,19207,11205,18313,8598,19124,9058,17135
Rps13-ps1,3,10,3,10,1,4,6,11
Rps13-ps2,236,570,293,487,227,580,266,559
Rps13-ps4,10,10,15,13,9,8,14,11
Rps13-ps5,0,0,0,2,0,1,2,1
Rps13-ps6,0,0,0,0,0,0,1,0
Rps13-ps7,0,0,0,0,0,0,0,0
Rps14,11602,28810,15808,26369,12815,27606,13006,24148
Rps15,12561,32473,19037,32299,14422,33463,14998,28495
Rps15-ps2,9,25,20,36,17,39,14,21
Rps15a,12914,29585,17426,27894,14146,30167,14432,24955
Rps15a-ps1,1,0,0,0,1,0,0,0
Rps15a-ps2,0,1,0,1,0,1,0,0
Rps15a-ps3,3,3,1,2,1,4,5,5
Rps15a-ps4,0,4,6,3,1,3,4,4
Rps15a-ps5,6,13,14,7,7,18,5,11
Rps15a-ps6,136,421,214,308,183,339,195,361
Rps15a-ps7,14,31,12,17,20,23,16,25
Rps15a-ps8,8,4,7,5,1,10,4,9
Rps16,6637,19574,9260,18632,7235,19599,7462,17032
Rps16-ps2,281,936,414,821,316,866,341,898
Rps16-ps3,0,0,1,0,0,0,0,0
Rps17,3834,10889,5159,10153,4149,10633,4109,9071
Rps18,7488,19459,10114,19180,8591,20246,8603,16849
Rps18-ps1,1,3,3,2,2,5,1,2
Rps18-ps3,0,5,4,4,1,7,4,6
Rps19,5017,18966,7076,17036,5668,18703,6035,15548
Rps19-ps10,0,0,0,1,0,2,0,1
Rps19-ps11,0,0,0,0,0,0,0,0
Rps19-ps12,0,0,1,0,1,0,0,0
Rps19-ps13,0,0,1,0,0,0,0,1
Rps19-ps3,16,26,23,36,16,29,16,29
Rps19-ps4,1,3,0,4,0,4,2,2
Rps19-ps5,0,1,0,0,0,0,0,1
Rps19-ps6,0,1,0,7,0,2,2,3
Rps19-ps7,0,1,0,1,0,0,0,1
Rps19-ps8,0,0,0,0,0,1,0,0
Rps19-ps9,0,0,1,2,1,1,2,0
Rps19bp1,226,213,274,218,245,187,223,226
Rps2,8291,18674,10552,17199,9185,17783,9176,16516
Rps2-ps10,0,0,0,0,0,0,0,0
Rps2-ps11,1,1,0,1,1,0,0,0
Rps2-ps13,3,3,1,4,0,0,0,2
Rps2-ps2,0,0,0,0,0,0,0,0
Rps2-ps4,0,0,0,0,0,0,1,0
Rps2-ps5,1,1,0,1,2,3,0,1
Rps2-ps6,1,2,2,1,0,4,0,2
Rps2-ps9,0,0,1,2,0,1,0,2
Rps20,6325,23191,8818,21353,7144,22923,7347,19615
Rps21,6073,14959,8986,15376,7054,15888,6829,13645
Rps23,6461,17324,8897,16063,7231,17141,7546,14631
Rps23-ps1,13,30,16,20,11,23,12,31
Rps23-ps2,2,3,2,1,2,2,1,0
Rps24,11837,37740,16655,34565,12991,35789,14046,31701
Rps24-ps2,2,1,2,4,2,2,2,2
Rps24-ps3,153,475,205,445,150,416,203,383
Rps25,3841,9598,4890,8445,4026,9560,4211,8121
Rps25-ps1,6,19,4,20,6,10,7,12
Rps26,4624,12312,6442,11213,4985,12065,5389,10929
Rps26-ps1,1,5,5,7,2,8,2,11
Rps27,16693,41966,23233,37308,19057,41839,19610,36127
Rps27-ps1,0,3,1,1,1,1,0,2
Rps27a,7268,17584,9782,16162,7759,17141,8209,14915
Rps27a-ps1,21,7,16,7,17,5,25,5
Rps27a-ps2,1,2,3,5,3,3,0,0
Rps27l,349,347,444,360,363,337,396,325
Rps27rt,157,420,246,367,176,354,203,399
Rps28,2108,6083,3023,5782,2422,6579,2583,5565
Rps29,8148,22471,11398,21030,9011,22386,9679,20017
Rps3,19366,52953,26288,49959,21169,51687,21553,45532
Rps3a1,11268,28454,14994,26344,12610,27832,12487,24660
Rps3a2,3,6,0,8,4,7,4,9
Rps3a3,11,40,16,26,21,27,11,16
Rps4l,8,7,2,6,16,14,6,9
Rps4x,12965,37793,17073,35070,14666,38539,14382,33407
Rps4x-ps,1,6,2,7,0,6,5,3
Rps5,12498,34076,18041,33965,14364,35551,14224,30938
Rps6,7945,22987,10825,21261,9121,21727,9067,19464
Rps6-ps1,6,10,4,7,2,8,6,4
Rps6-ps2,32,99,37,91,46,112,42,109
Rps6-ps3,15,42,14,36,8,33,17,44
Rps6-ps4,20,45,29,49,12,35,11,31
Rps6ka1,4656,6554,4890,5317,4218,5253,4647,5297
Rps6ka2,55,162,40,154,26,138,32,137
Rps6ka3,3196,6474,3073,4988,3139,4845,3175,5232
Rps6ka4,1234,1106,1287,970,1200,903,1190,1034
Rps6ka5,188,254,163,200,117,162,147,173
Rps6ka6,1,0,3,0,0,0,0,0
Rps6kb1,1301,1553,1259,1306,1192,1305,1260,1418
Rps6kb2,729,634,781,611,704,599,786,701
Rps6kc1,572,180,459,156,541,142,498,174
Rps6kl1,18,12,17,8,10,8,8,8
Rps7,6443,21093,8810,19351,6937,20872,7129,17964
Rps8,9439,26641,12884,24597,10350,24951,10736,22288
Rps8-ps1,2,2,0,3,0,4,0,2
Rps8-ps3,0,1,1,1,0,2,0,0
Rps8-ps4,0,3,4,3,0,0,1,1
Rps9,14077,35962,19074,34177,15546,34620,16178,30537
Rpsa,21955,45531,30962,44226,24392,46372,26166,40549
Rpsa-ps1,2,6,2,13,3,6,7,5
Rpsa-ps10,12,43,22,44,14,37,26,35
Rpsa-ps11,37,110,59,109,43,88,58,67
Rpsa-ps12,2,4,2,4,0,9,2,3
Rpsa-ps2,5,14,2,2,2,6,2,4
Rpsa-ps3,0,0,0,0,0,0,0,1
Rpsa-ps4,6,16,8,17,8,10,10,15
Rpsa-ps5,1,1,162,1,0,1,0,0
Rpsa-ps9,3,5,4,9,3,8,1,6
Rptor,1560,1402,1363,1226,1411,1137,1336,1214
Rptoros,0,1,0,1,0,1,0,0
Rpusd1,373,191,369,146,348,170,358,193
Rpusd2,167,227,162,204,165,191,166,186
Rpusd3,140,138,137,131,115,145,136,141
Rpusd4,651,730,728,661,646,670,671,690
Rqcd1,1200,1264,1145,1065,1136,1023,1076,1047
Rrad,346,715,418,498,307,573,304,503
Rraga,1005,1074,1090,903,1020,871,986,846
Rragb,233,144,226,116,195,125,175,107
Rragc,1260,1363,1353,1188,1373,1148,1302,1267
Rragd,487,123,323,175,298,138,271,140
Rras,306,185,349,170,340,181,296,175
Rras2,132,1368,143,1283,119,1355,120,1196
Rrbp1,2084,1301,2167,1273,2295,1383,2167,1410
Rreb1,401,1835,400,1515,339,1453,434,1668
Rrh,1,0,1,0,0,0,0,0
Rrm1,1232,871,1208,753,1145,705,1130,703
Rrm2,249,68,237,51,191,50,212,43
Rrm2b,883,1086,888,878,790,814,748,805
Rrn3,1042,1551,1043,1387,1012,1310,992,1428
Rrnad1,785,649,803,684,851,712,878,760
Rrp1,3416,3985,3870,3693,3417,3752,3545,3662
Rrp12,561,955,557,1010,517,955,546,1067
Rrp15,330,498,358,448,326,437,323,399
Rrp1b,1083,1146,1061,1016,1102,923,1045,1110
Rrp36,503,567,545,475,467,508,574,518
Rrp7a,1197,1309,1344,1201,1275,1321,1345,1285
Rrp8,565,696,573,654,523,617,513,695
Rrp9,568,1021,704,1048,566,1055,628,1057
Rrs1,442,719,498,670,439,606,440,638
Rs1,0,0,0,0,0,0,0,0
Rsad1,155,176,143,150,132,149,136,130
Rsad2,201,164,272,150,149,81,208,135
Rsbn1,2403,1970,2184,1742,2474,1680,2186,1830
Rsbn1l,2261,2290,2219,2059,2232,2038,2307,2139
Rsf1,2200,2299,1980,2030,2263,1984,2079,2136
Rsf1os2,2,2,0,1,2,0,2,1
Rsg1,22,30,27,29,37,33,29,33
Rsl1,289,290,281,227,303,249,313,245
Rsl1d1,1538,2141,1756,2077,1619,2081,1654,2197
Rsl24d1,547,771,658,626,545,601,544,605
Rslcan18,3,5,12,3,4,7,14,6
Rsph1,22,1,15,4,15,7,23,2
Rsph10b,25,36,23,26,21,27,20,40
Rsph14,0,0,0,0,0,0,0,0
Rsph3a,94,39,95,27,90,25,90,21
Rsph3b,117,40,98,46,103,33,84,31
Rsph4a,5,0,0,0,1,0,0,0
Rsph6a,0,0,0,0,0,0,0,0
Rsph9,17,1,6,2,5,1,3,0
Rspo1,0,0,0,0,0,0,0,0
Rspo2,0,0,0,0,0,0,0,0
Rspo4os,1,0,1,0,0,1,1,0
Rspry1,1184,1314,1217,1146,1221,1100,1191,1125
Rsrc1,790,633,656,467,635,482,589,473
Rsrc2,2921,2673,2916,2299,2918,2231,2972,2466
Rsrp1,9392,7986,11662,10567,11233,10919,12491,13059
Rsu1,862,976,920,850,859,833,887,963
Rtca,511,518,577,454,532,483,490,467
Rtcb,2441,3875,2732,3438,2449,3658,2407,3523
Rtel1,1155,1519,1364,1296,1157,1277,1289,1387
Rtf1,1883,2835,1906,2416,1850,2279,1959,2465
Rtfdc1,2443,1960,2770,1689,2326,1724,2388,1707
Rtkn,11,1,10,1,10,0,19,0
Rtkn2,2,0,4,1,1,1,3,2
Rtl1,15,0,16,0,15,0,7,0
Rtn1,0,0,3,0,1,1,1,0
Rtn2,4,1,3,1,2,2,6,0
Rtn3,4033,2601,4169,2198,4240,2359,3888,2362
Rtn4,1984,1860,2100,1660,1939,1657,1778,1667
Rtn4ip1,263,288,248,242,216,216,254,250
Rtn4r,1,0,0,0,0,0,2,0
Rtn4rl1,81,1000,124,696,87,721,122,773
Rtn4rl2,0,0,0,0,0,0,0,0
Rtp1,0,0,0,0,0,0,0,0
Rtp3,0,0,0,0,0,0,0,0
Rtp4,471,767,618,639,406,675,495,735
Rttn,548,539,454,499,530,440,499,476
Rubie,0,0,0,0,0,1,0,0
Rufy1,636,561,665,551,690,561,742,507
Rufy2,1113,1165,1047,981,1024,952,1107,1137
Rufy3,265,180,257,138,286,143,284,164
Rufy4,1,6,0,13,1,14,0,11
Rundc1,979,848,1076,780,978,754,988,792
Rundc3a,558,136,513,102,592,97,630,112
Rundc3b,447,412,624,459,352,407,491,460
Runx1,2400,2429,2341,1927,2413,1929,2691,2273
Runx1t1,0,0,0,0,0,0,0,0
Runx2,737,24,682,19,732,18,690,15
Runx2os1,16,1,13,1,21,1,19,0
Runx2os2,0,0,0,0,0,0,0,0
Runx3,993,1878,1311,1710,1172,1698,1271,1943
Rusc1,337,370,431,345,367,369,371,327
Rusc2,2,0,1,0,0,0,1,0
Ruvbl1,417,399,432,390,386,425,419,389
Ruvbl2,911,1196,1076,1076,952,1150,1002,1170
Rwdd1,488,533,511,413,458,456,483,434
Rwdd2a,26,38,25,30,24,34,32,34
Rwdd2b,257,286,228,271,231,250,250,242
Rwdd3,35,94,28,40,28,38,31,48
Rwdd4a,688,870,769,776,670,827,729,779
Rxfp1,4,1,1,1,0,0,3,0
Rxfp2,0,0,0,0,0,0,0,0
Rxfp3,0,0,1,0,1,0,3,0
Rxra,542,346,504,321,523,291,574,304
Rxrb,1637,2044,1842,1952,1689,1879,1821,2017
Rxrg,0,0,0,0,0,0,0,0
Rybp,359,518,246,441,325,407,291,461
Ryk,768,1,792,2,739,0,748,6
Ryr1,38,1,100,4,46,1,67,1
Ryr2,28,0,10,2,18,1,13,0
Ryr3,393,20,347,23,405,18,421,24
S100a1,21,9,10,7,32,5,16,8
S100a10,4755,2385,6809,2138,5456,2254,5375,2108
S100a11,2875,353,3522,335,3113,340,3068,353
S100a13,550,579,732,491,576,520,630,531
S100a14,3,1,2,0,3,0,2,0
S100a16,1,0,0,0,1,0,0,0
S100a2,6,0,1,0,5,2,2,0
S100a3,13,3,20,0,14,0,16,0
S100a4,346,3,519,2,331,5,262,2
S100a5,13,0,14,0,8,0,10,0
S100a6,2320,9,3094,42,2424,24,2019,16
S100a7a,1,0,4,1,3,0,6,0
S100a8,20,5,57,9,1,1,6,3
S100a9,24,11,88,16,3,1,6,1
S100b,0,1,0,0,0,0,0,1
S100pbp,1708,1432,1403,1272,1543,1197,1515,1394
S100z,2,2,3,1,1,5,2,1
S1pr1,4431,20165,6610,15546,5449,15260,5535,14582
S1pr2,1717,189,1249,155,1592,151,1471,187
S1pr3,26,0,16,0,31,0,36,0
S1pr4,1886,4611,2293,3455,1975,3849,2115,3695
S1pr5,0,0,0,0,0,0,0,0
SCARNA4,0,0,0,0,0,0,0,0
SNORA50,0,1,0,0,0,0,0,0
Saa3,0,0,0,0,0,0,0,0
Saal1,407,411,447,380,418,352,447,349
Sac3d1,130,242,172,208,141,228,148,200
Sacm1l,2645,1739,2371,1418,2499,1367,2125,1399
Sacs,2275,2616,1603,2315,2011,2009,2057,2508
Sae1,1451,1537,1550,1440,1382,1396,1499,1498
Safb,3526,3298,3635,3327,3554,3403,3868,3889
Safb2,3536,2860,3509,2779,3447,2825,3806,3194
Sag,43,79,40,64,55,58,58,75
Sall2,901,505,771,465,889,427,772,407
Sall3,2,1,6,0,1,0,4,0
Sall4,0,0,1,0,0,0,0,0
Samd1,667,814,874,790,720,833,877,912
Samd10,696,457,822,391,753,442,775,386
Samd11,227,1,228,8,260,2,357,2
Samd12,0,0,1,0,1,0,0,0
Samd13,0,2,0,5,0,4,1,2
Samd14,258,3,194,0,260,2,157,2
Samd15,9,5,9,4,6,1,9,4
Samd3,45,4,65,8,46,12,83,5
Samd4,1,0,0,1,0,0,1,0
Samd5,5,0,0,0,12,0,0,0
Samd8,394,575,401,565,359,507,379,535
Samd9l,4727,6070,5005,5895,4222,5896,4575,6648
Samhd1,11384,13190,12118,11632,12218,11668,12881,11880
Samm50,1525,1825,1646,1666,1471,1697,1470,1605
Samsn1,2631,594,2883,529,2682,537,2467,501
Sap130,1912,1825,1857,1649,1893,1673,1990,1681
Sap18,641,799,790,751,700,809,651,781
Sap25,4,8,9,10,4,12,11,15
Sap30,58,42,69,44,64,35,86,41
Sap30bp,1085,1240,1178,998,1111,1126,1007,993
Sap30l,385,399,506,332,441,370,461,398
Sapcd1,16,4,19,4,12,1,9,3
Sapcd2,8,0,8,1,9,0,1,1
Sar1a,2169,2439,2324,2263,2177,2264,2078,2228
Sar1b,933,698,989,592,867,598,862,553
Saraf,4599,11374,6025,11356,5242,12203,5634,11425
Sardh,4,88,18,42,8,42,18,22
Sardhos,0,0,0,0,0,0,0,0
Sarm1,111,46,141,36,114,46,123,38
Sarnp,523,588,657,551,567,592,581,612
Sars,2590,3935,3042,3411,2621,3438,2670,3379
Sars2,245,381,280,345,238,382,268,354
Sart1,2600,2961,2984,2896,2587,2821,2860,3114
Sart3,1919,1626,1871,1581,1830,1469,1777,1620
Sash1,94,1,36,1,47,1,28,0
Sash3,10278,11550,12513,10315,10198,9971,11137,10189
Sass6,188,177,174,161,180,148,163,152
Sat1,2103,1857,2138,1688,1931,1743,1910,1637
Sat2,0,0,0,0,0,0,0,0
Satb1,335,21102,813,18000,377,17923,638,17728
Satb2,1,0,0,0,3,0,0,0
Sav1,1113,996,1158,866,1058,956,1129,946
Saxo2,4,2,1,0,3,1,0,0
Saysd1,277,375,338,343,259,345,308,396
Sbds,1500,1471,1683,1354,1475,1391,1591,1392
Sbf1,9625,9703,9246,8843,9102,8658,9804,9575
Sbf2,216,202,200,153,204,152,149,173
Sbk1,1035,2508,1160,1792,1093,1940,1123,1790
Sbk2,115,4,88,6,79,2,83,4
Sbk3,4,1,3,0,6,0,3,3
Sbno1,5174,5098,4325,4506,4738,4284,4912,4798
Sbno2,2938,2610,2627,2210,2997,2372,2824,2347
Sbsn,72,50,61,33,51,36,63,49
Sbspon,0,0,0,0,0,0,0,0
Sc5d,753,906,741,789,706,811,716,873
Scaf1,2828,2518,2903,2258,2842,2291,2962,2627
Scaf11,4126,4389,3913,3957,4056,3686,4021,3908
Scaf4,2220,2310,1980,2023,2052,2012,2053,2385
Scaf8,3485,3509,3094,3022,3277,2836,3144,3130
Scai,1272,1087,937,958,1114,817,1119,934
Scamp1,246,48,152,22,164,29,134,27
Scamp2,2019,1625,2086,1314,1874,1376,2020,1412
Scamp3,3093,2574,3497,2274,3001,2440,3437,2617
Scamp4,1,0,0,1,2,1,4,1
Scamp5,2,1,0,0,3,1,1,0
Scand1,649,683,752,704,652,657,638,659
Scap,2311,2366,2346,2268,2330,2175,2479,2369
Scaper,794,1047,661,724,696,669,770,827
Scara3,0,0,0,0,0,0,0,0
Scarb1,206,231,209,236,199,211,198,210
Scarb2,1636,2114,1663,1892,1726,1800,1608,1857
Scarf1,4,3,4,6,6,1,6,2
Scarf2,2,0,0,0,0,0,0,1
Scarna13,3,1,6,1,1,1,3,1
Scarna17,0,0,0,1,0,2,1,0
Scarna2,14,27,26,14,14,22,9,22
Scarna3a,0,0,1,0,1,0,0,0
Scarna3b,0,0,0,0,0,0,2,0
Scarna6,2,1,2,1,0,0,3,1
Scarna8,0,0,0,0,0,0,0,0
Scarna9,1,0,1,0,1,0,0,0
Sccpdh,1311,3,1242,12,1667,7,1515,8
Scd1,12,0,10,0,2,0,3,1
Scd2,5041,2339,4075,1392,4654,1606,4652,1662
Scd3,0,0,0,0,0,1,0,0
Scd4,26,13,20,5,14,1,18,8
Scel,6,0,2,0,3,0,1,0
Scfd1,951,1127,992,931,944,951,855,932
Scfd2,378,406,346,346,347,358,340,336
Scg2,21,0,19,0,27,0,25,0
Scg3,0,0,0,0,0,0,0,0
Scg5,61,160,72,101,54,93,62,83
Scgb3a1,0,1,2,3,0,2,2,1
Scgn,0,0,0,0,0,0,1,0
Scimp,5,0,2,0,0,0,2,1
Scin,815,4,342,3,640,4,373,2
Sclt1,315,219,331,222,323,176,328,175
Scly,1215,482,1305,436,1226,406,1193,426
Scmh1,262,421,255,328,210,397,188,361
Scml2,6,8,4,3,5,5,5,2
Scml4,1285,5996,1457,4999,1433,5145,1273,5477
Scn10a,0,0,0,0,0,0,0,0
Scn11a,144,0,97,0,156,0,124,0
Scn1a,0,0,1,0,0,0,1,0
Scn1b,28,4,14,2,22,1,11,1
Scn2a1,10,0,15,1,7,1,5,0
Scn2b,5,17,6,8,9,7,8,11
Scn3a,0,0,0,0,0,0,0,0
Scn3b,2,0,0,0,0,0,0,0
Scn4a,6,0,3,1,2,2,1,0
Scn4b,1,2,1,0,2,0,5,0
Scn5a,40,2,44,1,58,1,12,2
