NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,Unnamed: 11,group
GO_REGULATION_OF_B_CELL_PROLIFERATION,GO_REGULATION_OF_B_CELL_PROLIFERATION,,55,0.22862364,0.7790315,0.86491555,0.96085685,1,963,"tags=11%, list=8%, signal=12%",,Tn_TC
GO_MACROPHAGE_MIGRATION,GO_MACROPHAGE_MIGRATION,,29,0.256376,0.777912,0.82846004,0.9617755,1,2175,"tags=17%, list=17%, signal=21%",,Tn_TC
GO_ENERGY_HOMEOSTASIS,GO_ENERGY_HOMEOSTASIS,,26,0.2644337,0.77787143,0.8248032,0.96113753,1,2667,"tags=23%, list=21%, signal=29%",,Tn_TC
GO_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY,GO_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY,,41,0.24179272,0.7778025,0.8542056,0.9605237,1,2889,"tags=32%, list=23%, signal=41%",,Tn_TC
GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION,GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION,,16,0.3046085,0.7772424,0.78500986,0.9606016,1,499,"tags=13%, list=4%, signal=13%",,Tn_TC
GO_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY,GO_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY,,41,0.24327287,0.7767054,0.8507752,0.96064425,1,1918,"tags=22%, list=15%, signal=26%",,Tn_TC
GO_OOCYTE_MATURATION,GO_OOCYTE_MATURATION,,15,0.3045258,0.775459,0.77509296,0.9616737,1,1304,"tags=13%, list=10%, signal=15%",,Tn_TC
GO_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS,GO_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS,,27,0.2650234,0.77335757,0.81558937,0.96386576,1,1255,"tags=15%, list=10%, signal=16%",,Tn_TC
GO_SECONDARY_ALCOHOL_METABOLIC_PROCESS,GO_SECONDARY_ALCOHOL_METABOLIC_PROCESS,,62,0.22249836,0.77274764,0.89385474,0.96400565,1,2927,"tags=27%, list=23%, signal=36%",,Tn_TC
GO_PHOTORECEPTOR_CELL_DIFFERENTIATION,GO_PHOTORECEPTOR_CELL_DIFFERENTIATION,,36,0.24596016,0.771559,0.83047616,0.964936,1,1491,"tags=14%, list=12%, signal=16%",,Tn_TC
GO_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE,GO_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE,,17,0.2909971,0.77113426,0.786,0.96477824,1,1859,"tags=24%, list=15%, signal=28%",,Tn_TC
GO_NEURON_RECOGNITION,GO_NEURON_RECOGNITION,,22,0.27275,0.77101386,0.7946257,0.9642255,1,30,"tags=5%, list=0%, signal=5%",,Tn_TC
GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,,131,0.19477741,0.7708763,0.9462572,0.9637245,1,2057,"tags=17%, list=16%, signal=20%",,Tn_TC
GO_MYELOID_CELL_DEVELOPMENT,GO_MYELOID_CELL_DEVELOPMENT,,52,0.22771844,0.7708463,0.875,0.96307844,1,3060,"tags=29%, list=24%, signal=38%",,Tn_TC
GO_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,GO_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,,16,0.2950259,0.77073187,0.7862745,0.9625288,1,1920,"tags=25%, list=15%, signal=29%",,Tn_TC
GO_GENITALIA_DEVELOPMENT,GO_GENITALIA_DEVELOPMENT,,21,0.27147377,0.7698037,0.8123791,0.9630808,1,1672,"tags=19%, list=13%, signal=22%",,Tn_TC
GO_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY,GO_POSITIVE_REGULATION_OF_PROTEIN_TYROSINE_KINASE_ACTIVITY,,34,0.24664383,0.7691271,0.8506876,0.9633109,1,2592,"tags=15%, list=21%, signal=18%",,Tn_TC
GO_EMBRYONIC_DIGIT_MORPHOGENESIS,GO_EMBRYONIC_DIGIT_MORPHOGENESIS,,35,0.24442764,0.7690728,0.8373494,0.96269894,1,3310,"tags=31%, list=26%, signal=43%",,Tn_TC
GO_B_CELL_APOPTOTIC_PROCESS,GO_B_CELL_APOPTOTIC_PROCESS,,23,0.26842663,0.767648,0.78811884,0.9638648,1,1451,"tags=17%, list=12%, signal=20%",,Tn_TC
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,,81,0.20873967,0.7662888,0.9037037,0.96495533,1,2034,"tags=19%, list=16%, signal=22%",,Tn_TC
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,,77,0.2111243,0.7647578,0.91590494,0.96617544,1,1769,"tags=16%, list=14%, signal=18%",,Tn_TC
GO_HISTONE_H2A_UBIQUITINATION,GO_HISTONE_H2A_UBIQUITINATION,,25,0.26578173,0.7641571,0.8097087,0.9662168,1,2415,"tags=28%, list=19%, signal=35%",,Tn_TC
GO_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY,GO_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY,,21,0.26875415,0.7639755,0.8244576,0.96576405,1,1304,"tags=14%, list=10%, signal=16%",,Tn_TC
GO_PEROXISOMAL_MEMBRANE_TRANSPORT,GO_PEROXISOMAL_MEMBRANE_TRANSPORT,,17,0.2888949,0.7634341,0.805169,0.965736,1,2236,"tags=24%, list=18%, signal=29%",,Tn_TC
GO_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER,GO_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER,,15,0.29302073,0.762688,0.7895833,0.9660031,1,1720,"tags=27%, list=14%, signal=31%",,Tn_TC
GO_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,GO_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,,31,0.25034982,0.7611828,0.85048544,0.9671238,1,1107,"tags=13%, list=9%, signal=14%",,Tn_TC
GO_LYMPHOCYTE_CHEMOTAXIS,GO_LYMPHOCYTE_CHEMOTAXIS,,34,0.24201143,0.7608017,0.8674464,0.966876,1,4130,"tags=38%, list=33%, signal=57%",,Tn_TC
GO_REGULATION_OF_MACROPHAGE_MIGRATION,GO_REGULATION_OF_MACROPHAGE_MIGRATION,,24,0.26376754,0.760434,0.8362919,0.9666641,1,10,"tags=4%, list=0%, signal=4%",,Tn_TC
GO_RECEPTOR_CLUSTERING,GO_RECEPTOR_CLUSTERING,,41,0.23422003,0.760003,0.8563218,0.966488,1,1965,"tags=20%, list=16%, signal=23%",,Tn_TC
GO_MYELOID_LEUKOCYTE_DIFFERENTIATION,GO_MYELOID_LEUKOCYTE_DIFFERENTIATION,,152,0.19121128,0.75961125,0.97109824,0.96624964,1,580,"tags=7%, list=5%, signal=7%",,Tn_TC
GO_TRABECULA_MORPHOGENESIS,GO_TRABECULA_MORPHOGENESIS,,31,0.24742854,0.75786793,0.8484252,0.9676422,1,2491,"tags=26%, list=20%, signal=32%",,Tn_TC
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS,GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS,,24,0.25844306,0.7566649,0.8360324,0.9684023,1,3294,"tags=42%, list=26%, signal=56%",,Tn_TC
GO_TOLERANCE_INDUCTION,GO_TOLERANCE_INDUCTION,,21,0.26858738,0.75315505,0.84456927,0.97183704,1,788,"tags=14%, list=6%, signal=15%",,Tn_TC
GO_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,GO_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,,49,0.22579247,0.75307834,0.9089184,0.9712564,1,2763,"tags=27%, list=22%, signal=34%",,Tn_TC
GO_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS,GO_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS,,19,0.27694225,0.75079024,0.8188679,0.9730771,1,2326,"tags=26%, list=19%, signal=32%",,Tn_TC
GO_POSITIVE_REGULATION_OF_HISTONE_H3_K4_METHYLATION,GO_POSITIVE_REGULATION_OF_HISTONE_H3_K4_METHYLATION,,15,0.29654515,0.75058377,0.81237113,0.9726344,1,2423,"tags=40%, list=19%, signal=50%",,Tn_TC
GO_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS,GO_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS,,66,0.20839983,0.75000185,0.92927307,0.9726663,1,1533,"tags=14%, list=12%, signal=15%",,Tn_TC
GO_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY,GO_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY,,28,0.25074577,0.7486791,0.8513514,0.9734582,1,1548,"tags=14%, list=12%, signal=16%",,Tn_TC
GO_DEVELOPMENTAL_MATURATION,GO_DEVELOPMENTAL_MATURATION,,174,0.18392389,0.74776334,0.9849906,0.97379965,1,2159,"tags=17%, list=17%, signal=20%",,Tn_TC
GO_CELL_CELL_JUNCTION_ASSEMBLY,GO_CELL_CELL_JUNCTION_ASSEMBLY,,75,0.20606656,0.7477472,0.9462963,0.97313267,1,1421,"tags=13%, list=11%, signal=15%",,Tn_TC
GO_REGULATION_OF_BONE_REMODELING,GO_REGULATION_OF_BONE_REMODELING,,26,0.25583148,0.7469157,0.84774435,0.97336423,1,3198,"tags=42%, list=26%, signal=57%",,Tn_TC
GO_CARDIAC_CHAMBER_MORPHOGENESIS,GO_CARDIAC_CHAMBER_MORPHOGENESIS,,68,0.20699269,0.7455734,0.9346154,0.9741667,1,1398,"tags=12%, list=11%, signal=13%",,Tn_TC
GO_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,GO_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,,30,0.24313805,0.7453218,0.8811881,0.97377837,1,2491,"tags=23%, list=20%, signal=29%",,Tn_TC
GO_NON_MOTILE_CILIUM_ASSEMBLY,GO_NON_MOTILE_CILIUM_ASSEMBLY,,48,0.22589786,0.7441114,0.88235295,0.9743884,1,2307,"tags=17%, list=18%, signal=20%",,Tn_TC
GO_INTERLEUKIN_5_PRODUCTION,GO_INTERLEUKIN_5_PRODUCTION,,15,0.28350484,0.7439393,0.8243243,0.97389,1,2965,"tags=33%, list=24%, signal=44%",,Tn_TC
GO_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,GO_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,,22,0.2602034,0.74336106,0.8497942,0.97386575,1,1972,"tags=23%, list=16%, signal=27%",,Tn_TC
GO_BONE_REMODELING,GO_BONE_REMODELING,,57,0.21605425,0.7425647,0.93256265,0.97402686,1,2293,"tags=21%, list=18%, signal=26%",,Tn_TC
GO_REGULATION_OF_RECEPTOR_INTERNALIZATION,GO_REGULATION_OF_RECEPTOR_INTERNALIZATION,,36,0.23415296,0.7413078,0.8610039,0.97460777,1,2234,"tags=25%, list=18%, signal=30%",,Tn_TC
GO_TRANSCRIPTION_BY_RNA_POLYMERASE_III,GO_TRANSCRIPTION_BY_RNA_POLYMERASE_III,,50,0.22185881,0.7405894,0.9218437,0.97467417,1,2824,"tags=32%, list=23%, signal=41%",,Tn_TC
GO_CARDIOCYTE_DIFFERENTIATION,GO_CARDIOCYTE_DIFFERENTIATION,,83,0.19857429,0.7395729,0.94074076,0.9750351,1,3570,"tags=30%, list=29%, signal=42%",,Tn_TC
GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,,34,0.23863575,0.7386551,0.8860294,0.9753037,1,2715,"tags=24%, list=22%, signal=30%",,Tn_TC
GO_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY,GO_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY,,28,0.24889955,0.73599744,0.8686274,0.9773044,1,2832,"tags=32%, list=23%, signal=41%",,Tn_TC
GO_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION,GO_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION,,15,0.2839029,0.7355673,0.8161157,0.9770326,1,3115,"tags=40%, list=25%, signal=53%",,Tn_TC
GO_ODONTOGENESIS,GO_ODONTOGENESIS,,64,0.2049162,0.7348885,0.9334638,0.9770273,1,2762,"tags=22%, list=22%, signal=28%",,Tn_TC
GO_POLYOL_BIOSYNTHETIC_PROCESS,GO_POLYOL_BIOSYNTHETIC_PROCESS,,57,0.21381955,0.7310322,0.92804426,0.9801185,1,1732,"tags=16%, list=14%, signal=18%",,Tn_TC
GO_PHOSPHATIDYLINOSITOL_PHOSPHORYLATION,GO_PHOSPHATIDYLINOSITOL_PHOSPHORYLATION,,46,0.22223873,0.7296758,0.90751445,0.9807602,1,3587,"tags=43%, list=29%, signal=61%",,Tn_TC
GO_STRIATED_MUSCLE_CELL_PROLIFERATION,GO_STRIATED_MUSCLE_CELL_PROLIFERATION,,40,0.22624764,0.72880197,0.9109849,0.9808781,1,1398,"tags=13%, list=11%, signal=14%",,Tn_TC
GO_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY,GO_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY,,23,0.2586705,0.7253342,0.87984496,0.9833543,1,2602,"tags=35%, list=21%, signal=44%",,Tn_TC
GO_PROTEIN_LOCALIZATION_TO_MICROTUBULE,GO_PROTEIN_LOCALIZATION_TO_MICROTUBULE,,15,0.28042328,0.7205282,0.8663968,0.986959,1,2879,"tags=40%, list=23%, signal=52%",,Tn_TC
GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,,18,0.26962432,0.71879536,0.8452381,0.98775077,1,1824,"tags=22%, list=15%, signal=26%",,Tn_TC
GO_B_CELL_MEDIATED_IMMUNITY,GO_B_CELL_MEDIATED_IMMUNITY,,125,0.18465568,0.7178937,0.9847619,0.98784417,1,2034,"tags=14%, list=16%, signal=17%",,Tn_TC
GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,,123,0.18373752,0.7175174,0.98455596,0.9875152,1,653,"tags=5%, list=5%, signal=5%",,Tn_TC
GO_ENDOPLASMIC_RETICULUM_ORGANIZATION,GO_ENDOPLASMIC_RETICULUM_ORGANIZATION,,44,0.21796292,0.71739674,0.9278752,0.9869414,1,2105,"tags=23%, list=17%, signal=27%",,Tn_TC
GO_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS,GO_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS,,41,0.22105475,0.7171016,0.93084115,0.9865249,1,1440,"tags=15%, list=11%, signal=16%",,Tn_TC
GO_RESPONSE_TO_DEXAMETHASONE,GO_RESPONSE_TO_DEXAMETHASONE,,29,0.2388864,0.7157496,0.90135396,0.9869587,1,1428,"tags=14%, list=11%, signal=16%",,Tn_TC
GO_INTERLEUKIN_13_PRODUCTION,GO_INTERLEUKIN_13_PRODUCTION,,16,0.27462322,0.71505904,0.8685714,0.98688734,1,3833,"tags=44%, list=31%, signal=63%",,Tn_TC
GO_POSITIVE_REGULATION_OF_HEART_GROWTH,GO_POSITIVE_REGULATION_OF_HEART_GROWTH,,26,0.24406591,0.71290386,0.90392154,0.9879774,1,2085,"tags=19%, list=17%, signal=23%",,Tn_TC
GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,GO_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS,,18,0.26910982,0.71113336,0.8563218,0.98868585,1,3114,"tags=39%, list=25%, signal=52%",,Tn_TC
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,,26,0.2456417,0.7094827,0.8873239,0.98928976,1,792,"tags=12%, list=6%, signal=12%",,Tn_TC
GO_NEGATIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,GO_NEGATIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,,21,0.25680405,0.7088453,0.8706564,0.9890935,1,3114,"tags=33%, list=25%, signal=44%",,Tn_TC
GO_BILE_ACID_METABOLIC_PROCESS,GO_BILE_ACID_METABOLIC_PROCESS,,27,0.23746553,0.70782256,0.9216061,0.98921776,1,2672,"tags=30%, list=21%, signal=38%",,Tn_TC
GO_COLLATERAL_SPROUTING,GO_COLLATERAL_SPROUTING,,19,0.25777048,0.7071751,0.884,0.98904514,1,2087,"tags=16%, list=17%, signal=19%",,Tn_TC
GO_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,GO_POSITIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,,28,0.23704527,0.7068157,0.9155963,0.98865634,1,3968,"tags=43%, list=32%, signal=63%",,Tn_TC
GO_VESICLE_FUSION_TO_PLASMA_MEMBRANE,GO_VESICLE_FUSION_TO_PLASMA_MEMBRANE,,15,0.277368,0.70586455,0.8701826,0.9887105,1,2133,"tags=33%, list=17%, signal=40%",,Tn_TC
GO_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN,GO_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN,,22,0.25147846,0.70392615,0.8784314,0.9895101,1,2336,"tags=14%, list=19%, signal=17%",,Tn_TC
GO_BONE_CELL_DEVELOPMENT,GO_BONE_CELL_DEVELOPMENT,,28,0.23687458,0.7034,0.9144487,0.98922026,1,2813,"tags=25%, list=22%, signal=32%",,Tn_TC
GO_POSITIVE_REGULATION_OF_TISSUE_REMODELING,GO_POSITIVE_REGULATION_OF_TISSUE_REMODELING,,22,0.25124767,0.7027251,0.9009709,0.98904467,1,1084,"tags=14%, list=9%, signal=15%",,Tn_TC
GO_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS,GO_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS,,16,0.26874048,0.7026939,0.8882353,0.9883944,1,949,"tags=13%, list=8%, signal=14%",,Tn_TC
GO_OSTEOCLAST_DIFFERENTIATION,GO_OSTEOCLAST_DIFFERENTIATION,,70,0.19503118,0.7023949,0.97318006,0.9879399,1,2011,"tags=16%, list=16%, signal=19%",,Tn_TC
GO_MITOCHONDRIAL_GENOME_MAINTENANCE,GO_MITOCHONDRIAL_GENOME_MAINTENANCE,,21,0.25529444,0.7019004,0.8960784,0.9876105,1,3002,"tags=38%, list=24%, signal=50%",,Tn_TC
GO_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,GO_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,,29,0.23091063,0.69966465,0.91699606,0.9885558,1,1422,"tags=10%, list=11%, signal=12%",,Tn_TC
GO_LYMPHOCYTE_COSTIMULATION,GO_LYMPHOCYTE_COSTIMULATION,,49,0.20771287,0.69848686,0.9384328,0.9886983,1,2885,"tags=27%, list=23%, signal=34%",,Tn_TC
GO_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE,GO_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE,,23,0.24180236,0.696177,0.9189189,0.989608,1,2126,"tags=17%, list=17%, signal=21%",,Tn_TC
GO_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN,GO_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN,,19,0.2536257,0.69607157,0.8806262,0.98899317,1,1841,"tags=11%, list=15%, signal=12%",,Tn_TC
GO_NEUROBLAST_PROLIFERATION,GO_NEUROBLAST_PROLIFERATION,,37,0.21920492,0.69586873,0.9287169,0.98845595,1,2502,"tags=22%, list=20%, signal=27%",,Tn_TC
GO_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,GO_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,,19,0.2597137,0.69523346,0.9001957,0.98824966,1,1930,"tags=21%, list=15%, signal=25%",,Tn_TC
GO_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS,GO_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS,,50,0.20821376,0.6951053,0.96728015,0.98766506,1,3109,"tags=28%, list=25%, signal=37%",,Tn_TC
GO_CHROMATIN_DISASSEMBLY,GO_CHROMATIN_DISASSEMBLY,,19,0.2624483,0.69461006,0.9029126,0.9873344,1,3029,"tags=32%, list=24%, signal=42%",,Tn_TC
GO_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT,GO_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT,,17,0.2681428,0.69234294,0.89361703,0.98815304,1,352,"tags=12%, list=3%, signal=12%",,Tn_TC
GO_OLFACTORY_LOBE_DEVELOPMENT,GO_OLFACTORY_LOBE_DEVELOPMENT,,17,0.2591066,0.69182926,0.89728683,0.98782176,1,2491,"tags=24%, list=20%, signal=29%",,Tn_TC
GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,GO_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,,29,0.2246558,0.69067144,0.9298597,0.98790884,1,667,"tags=10%, list=5%, signal=11%",,Tn_TC
GO_CARBOHYDRATE_PHOSPHORYLATION,GO_CARBOHYDRATE_PHOSPHORYLATION,,22,0.2439326,0.68692285,0.9072581,0.9896584,1,2371,"tags=27%, list=19%, signal=34%",,Tn_TC
GO_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS,GO_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS,,17,0.25803444,0.6862827,0.8895238,0.98938084,1,1977,"tags=29%, list=16%, signal=35%",,Tn_TC
GO_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION,GO_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION,,42,0.20925073,0.6845294,0.9532164,0.9897721,1,2303,"tags=21%, list=18%, signal=26%",,Tn_TC
GO_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,GO_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,,18,0.25019452,0.68403894,0.8978389,0.9894183,1,2298,"tags=22%, list=18%, signal=27%",,Tn_TC
GO_HOMOLOGOUS_CHROMOSOME_SEGREGATION,GO_HOMOLOGOUS_CHROMOSOME_SEGREGATION,,34,0.21854459,0.6834534,0.9247525,0.9890793,1,1745,"tags=15%, list=14%, signal=17%",,Tn_TC
GO_ATP_DEPENDENT_CHROMATIN_REMODELING,GO_ATP_DEPENDENT_CHROMATIN_REMODELING,,63,0.19714202,0.6811838,0.97265625,0.98976713,1,2415,"tags=21%, list=19%, signal=25%",,Tn_TC
GO_POLYOL_CATABOLIC_PROCESS,GO_POLYOL_CATABOLIC_PROCESS,,19,0.24676634,0.6794776,0.91875,0.9901041,1,3646,"tags=53%, list=29%, signal=74%",,Tn_TC
GO_FOREBRAIN_NEURON_DIFFERENTIATION,GO_FOREBRAIN_NEURON_DIFFERENTIATION,,22,0.23900183,0.679449,0.92220116,0.9894537,1,3102,"tags=27%, list=25%, signal=36%",,Tn_TC
GO_CARDIAC_CELL_DEVELOPMENT,GO_CARDIAC_CELL_DEVELOPMENT,,48,0.20070845,0.679264,0.97727275,0.9888947,1,3186,"tags=27%, list=25%, signal=36%",,Tn_TC
GO_REGULATION_OF_HEART_GROWTH,GO_REGULATION_OF_HEART_GROWTH,,43,0.20892364,0.67920315,0.94817656,0.9882631,1,2085,"tags=16%, list=17%, signal=19%",,Tn_TC
GO_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE,GO_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE,,23,0.23770818,0.678904,0.9291498,0.9877708,1,255,"tags=4%, list=2%, signal=4%",,Tn_TC
GO_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR,GO_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR,,15,0.2665096,0.67849106,0.9009709,0.9873252,1,2825,"tags=33%, list=23%, signal=43%",,Tn_TC
GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,GO_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,,34,0.21658422,0.67835903,0.93773586,0.9867349,1,2890,"tags=26%, list=23%, signal=34%",,Tn_TC
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY,,32,0.22130817,0.6779016,0.943609,0.98632026,1,3119,"tags=31%, list=25%, signal=42%",,Tn_TC
GO_CORTICAL_CYTOSKELETON_ORGANIZATION,GO_CORTICAL_CYTOSKELETON_ORGANIZATION,,37,0.21217419,0.67392814,0.9345238,0.98784345,1,2502,"tags=24%, list=20%, signal=30%",,Tn_TC
GO_HEART_VALVE_DEVELOPMENT,GO_HEART_VALVE_DEVELOPMENT,,36,0.21351685,0.67078424,0.94382024,0.98892176,1,1398,"tags=11%, list=11%, signal=12%",,Tn_TC
GO_NEUROTROPHIN_SIGNALING_PATHWAY,GO_NEUROTROPHIN_SIGNALING_PATHWAY,,27,0.23259075,0.6706865,0.920904,0.9883157,1,1237,"tags=15%, list=10%, signal=16%",,Tn_TC
GO_T_CELL_CYTOKINE_PRODUCTION,GO_T_CELL_CYTOKINE_PRODUCTION,,34,0.2180756,0.6697059,0.9501992,0.988177,1,913,"tags=9%, list=7%, signal=9%",,Tn_TC
GO_COMPLEMENT_ACTIVATION,GO_COMPLEMENT_ACTIVATION,,65,0.18952028,0.6694904,0.9809524,0.98762995,1,2034,"tags=12%, list=16%, signal=15%",,Tn_TC
GO_REGULATION_OF_RECEPTOR_BINDING,GO_REGULATION_OF_RECEPTOR_BINDING,,16,0.25435445,0.6673193,0.902439,0.98807913,1,1944,"tags=25%, list=16%, signal=30%",,Tn_TC
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,,57,0.19038734,0.6663721,0.984127,0.98790556,1,3119,"tags=30%, list=25%, signal=40%",,Tn_TC
GO_DNA_STRAND_ELONGATION,GO_DNA_STRAND_ELONGATION,,21,0.23886232,0.6660984,0.9300971,0.9873875,1,4073,"tags=43%, list=33%, signal=63%",,Tn_TC
GO_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY,GO_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY,,19,0.2441614,0.6645239,0.9300567,0.98753375,1,560,"tags=11%, list=4%, signal=11%",,Tn_TC
