gene_name,B6-1-Tfh,B6-2-Tfh,B6-3-Tfh,B6-4-Tfh,B6-1-Tn,B6-2-Tn,B6-3-Tn,B6-4-Tn
Rps15-ps2,9,20,17,14,25,36,39,21
Rps15a,12914,17426,14146,14432,29585,27894,30167,24955
Rps15a-ps1,1,0,1,0,0,0,0,0
Rps15a-ps2,0,0,0,0,1,1,1,0
Rps15a-ps3,3,1,1,5,3,2,4,5
Rps15a-ps4,0,6,1,4,4,3,3,4
Rps15a-ps5,6,14,7,5,13,7,18,11
Rps15a-ps6,136,214,183,195,421,308,339,361
Rps15a-ps7,14,12,20,16,31,17,23,25
Rps15a-ps8,8,7,1,4,4,5,10,9
Rps16,6637,9260,7235,7462,19574,18632,19599,17032
Rps16-ps2,281,414,316,341,936,821,866,898
Rps16-ps3,0,1,0,0,0,0,0,0
Rps17,3834,5159,4149,4109,10889,10153,10633,9071
Rps18,7488,10114,8591,8603,19459,19180,20246,16849
Rps18-ps1,1,3,2,1,3,2,5,2
Rps18-ps3,0,4,1,4,5,4,7,6
Rps19,5017,7076,5668,6035,18966,17036,18703,15548
Rps19-ps10,0,0,0,0,0,1,2,1
Rps19-ps11,0,0,0,0,0,0,0,0
Rps19-ps12,0,1,1,0,0,0,0,0
Rps19-ps13,0,1,0,0,0,0,0,1
Rps19-ps3,16,23,16,16,26,36,29,29
Rps19-ps4,1,0,0,2,3,4,4,2
Rps19-ps5,0,0,0,0,1,0,0,1
Rps19-ps6,0,0,0,2,1,7,2,3
Rps19-ps7,0,0,0,0,1,1,0,1
Rps19-ps8,0,0,0,0,0,0,1,0
Rps19-ps9,0,1,1,2,0,2,1,0
Rps19bp1,226,274,245,223,213,218,187,226
Rps2,8291,10552,9185,9176,18674,17199,17783,16516
Rps2-ps10,0,0,0,0,0,0,0,0
Rps2-ps11,1,0,1,0,1,1,0,0
Rps2-ps13,3,1,0,0,3,4,0,2
Rps2-ps2,0,0,0,0,0,0,0,0
Rps2-ps4,0,0,0,1,0,0,0,0
Rps2-ps5,1,0,2,0,1,1,3,1
Rps2-ps6,1,2,0,0,2,1,4,2
Rps2-ps9,0,1,0,0,0,2,1,2
Rps20,6325,8818,7144,7347,23191,21353,22923,19615
Rps21,6073,8986,7054,6829,14959,15376,15888,13645
Rps23,6461,8897,7231,7546,17324,16063,17141,14631
Rps23-ps1,13,16,11,12,30,20,23,31
Rps23-ps2,2,2,2,1,3,1,2,0
Rps24,11837,16655,12991,14046,37740,34565,35789,31701
Rps24-ps2,2,2,2,2,1,4,2,2
Rps24-ps3,153,205,150,203,475,445,416,383
Rps25,3841,4890,4026,4211,9598,8445,9560,8121
Rps25-ps1,6,4,6,7,19,20,10,12
Rps26,4624,6442,4985,5389,12312,11213,12065,10929
Rps26-ps1,1,5,2,2,5,7,8,11
Rps27,16693,23233,19057,19610,41966,37308,41839,36127
Rps27-ps1,0,1,1,0,3,1,1,2
Rps27a,7268,9782,7759,8209,17584,16162,17141,14915
Rps27a-ps1,21,16,17,25,7,7,5,5
Rps27a-ps2,1,3,3,0,2,5,3,0
Rps27l,349,444,363,396,347,360,337,325
Rps27rt,157,246,176,203,420,367,354,399
Rps28,2108,3023,2422,2583,6083,5782,6579,5565
Rps29,8148,11398,9011,9679,22471,21030,22386,20017
Rps3,19366,26288,21169,21553,52953,49959,51687,45532
Rps3a1,11268,14994,12610,12487,28454,26344,27832,24660
Rps3a2,3,0,4,4,6,8,7,9
Rps3a3,11,16,21,11,40,26,27,16
Rps4l,8,2,16,6,7,6,14,9
Rps4x,12965,17073,14666,14382,37793,35070,38539,33407
Rps4x-ps,1,2,0,5,6,7,6,3
Rps5,12498,18041,14364,14224,34076,33965,35551,30938
Rps6,7945,10825,9121,9067,22987,21261,21727,19464
Rps6-ps1,6,4,2,6,10,7,8,4
Rps6-ps2,32,37,46,42,99,91,112,109
Rps6-ps3,15,14,8,17,42,36,33,44
Rps6-ps4,20,29,12,11,45,49,35,31
Rps6ka1,4656,4890,4218,4647,6554,5317,5253,5297
Rps6ka2,55,40,26,32,162,154,138,137
Rps6ka3,3196,3073,3139,3175,6474,4988,4845,5232
Rps6ka4,1234,1287,1200,1190,1106,970,903,1034
Rps6ka5,188,163,117,147,254,200,162,173
Rps6ka6,1,3,0,0,0,0,0,0
Rps6kb1,1301,1259,1192,1260,1553,1306,1305,1418
Rps6kb2,729,781,704,786,634,611,599,701
Rps6kc1,572,459,541,498,180,156,142,174
Rps6kl1,18,17,10,8,12,8,8,8
Rps7,6443,8810,6937,7129,21093,19351,20872,17964
Rps8,9439,12884,10350,10736,26641,24597,24951,22288
Rps8-ps1,2,0,0,0,2,3,4,2
Rps8-ps3,0,1,0,0,1,1,2,0
Rps8-ps4,0,4,0,1,3,3,0,1
Rps9,14077,19074,15546,16178,35962,34177,34620,30537
Rpsa,21955,30962,24392,26166,45531,44226,46372,40549
Rpsa-ps1,2,2,3,7,6,13,6,5
Rpsa-ps10,12,22,14,26,43,44,37,35
Rpsa-ps11,37,59,43,58,110,109,88,67
Rpsa-ps12,2,2,0,2,4,4,9,3
Rpsa-ps2,5,2,2,2,14,2,6,4
Rpsa-ps3,0,0,0,0,0,0,0,1
Rpsa-ps4,6,8,8,10,16,17,10,15
Rpsa-ps5,1,162,0,0,1,1,1,0
Rpsa-ps9,3,4,3,1,5,9,8,6
Rptor,1560,1363,1411,1336,1402,1226,1137,1214
Rptoros,0,0,0,0,1,1,1,0
Rpusd1,373,369,348,358,191,146,170,193
Rpusd2,167,162,165,166,227,204,191,186
Rpusd3,140,137,115,136,138,131,145,141
Rpusd4,651,728,646,671,730,661,670,690
Rqcd1,1200,1145,1136,1076,1264,1065,1023,1047
Rrad,346,418,307,304,715,498,573,503
Rraga,1005,1090,1020,986,1074,903,871,846
Rragb,233,226,195,175,144,116,125,107
Rragc,1260,1353,1373,1302,1363,1188,1148,1267
Rragd,487,323,298,271,123,175,138,140
Rras,306,349,340,296,185,170,181,175
Rras2,132,143,119,120,1368,1283,1355,1196
Rrbp1,2084,2167,2295,2167,1301,1273,1383,1410
Rreb1,401,400,339,434,1835,1515,1453,1668
Rrh,1,1,0,0,0,0,0,0
Rrm1,1232,1208,1145,1130,871,753,705,703
Rrm2,249,237,191,212,68,51,50,43
Rrm2b,883,888,790,748,1086,878,814,805
Rrn3,1042,1043,1012,992,1551,1387,1310,1428
Rrnad1,785,803,851,878,649,684,712,760
Rrp1,3416,3870,3417,3545,3985,3693,3752,3662
Rrp12,561,557,517,546,955,1010,955,1067
Rrp15,330,358,326,323,498,448,437,399
Rrp1b,1083,1061,1102,1045,1146,1016,923,1110
Rrp36,503,545,467,574,567,475,508,518
Rrp7a,1197,1344,1275,1345,1309,1201,1321,1285
Rrp8,565,573,523,513,696,654,617,695
Rrp9,568,704,566,628,1021,1048,1055,1057
Rrs1,442,498,439,440,719,670,606,638
Rs1,0,0,0,0,0,0,0,0
Rsad1,155,143,132,136,176,150,149,130
Rsad2,201,272,149,208,164,150,81,135
Rsbn1,2403,2184,2474,2186,1970,1742,1680,1830
Rsbn1l,2261,2219,2232,2307,2290,2059,2038,2139
Rsf1,2200,1980,2263,2079,2299,2030,1984,2136
Rsf1os2,2,0,2,2,2,1,0,1
Rsg1,22,27,37,29,30,29,33,33
Rsl1,289,281,303,313,290,227,249,245
Rsl1d1,1538,1756,1619,1654,2141,2077,2081,2197
Rsl24d1,547,658,545,544,771,626,601,605
Rslcan18,3,12,4,14,5,3,7,6
Rsph1,22,15,15,23,1,4,7,2
Rsph10b,25,23,21,20,36,26,27,40
Rsph14,0,0,0,0,0,0,0,0
Rsph3a,94,95,90,90,39,27,25,21
Rsph3b,117,98,103,84,40,46,33,31
Rsph4a,5,0,1,0,0,0,0,0
Rsph6a,0,0,0,0,0,0,0,0
Rsph9,17,6,5,3,1,2,1,0
Rspo1,0,0,0,0,0,0,0,0
Rspo2,0,0,0,0,0,0,0,0
Rspo4os,1,1,0,1,0,0,1,0
Rspry1,1184,1217,1221,1191,1314,1146,1100,1125
Rsrc1,790,656,635,589,633,467,482,473
Rsrc2,2921,2916,2918,2972,2673,2299,2231,2466
Rsrp1,9392,11662,11233,12491,7986,10567,10919,13059
Rsu1,862,920,859,887,976,850,833,963
Rtca,511,577,532,490,518,454,483,467
Rtcb,2441,2732,2449,2407,3875,3438,3658,3523
Rtel1,1155,1364,1157,1289,1519,1296,1277,1387
Rtf1,1883,1906,1850,1959,2835,2416,2279,2465
Rtfdc1,2443,2770,2326,2388,1960,1689,1724,1707
Rtkn,11,10,10,19,1,1,0,0
Rtkn2,2,4,1,3,0,1,1,2
Rtl1,15,16,15,7,0,0,0,0
Rtn1,0,3,1,1,0,0,1,0
Rtn2,4,3,2,6,1,1,2,0
Rtn3,4033,4169,4240,3888,2601,2198,2359,2362
Rtn4,1984,2100,1939,1778,1860,1660,1657,1667
Rtn4ip1,263,248,216,254,288,242,216,250
Rtn4r,1,0,0,2,0,0,0,0
Rtn4rl1,81,124,87,122,1000,696,721,773
Rtn4rl2,0,0,0,0,0,0,0,0
Rtp1,0,0,0,0,0,0,0,0
Rtp3,0,0,0,0,0,0,0,0
Rtp4,471,618,406,495,767,639,675,735
Rttn,548,454,530,499,539,499,440,476
Rubie,0,0,0,0,0,0,1,0
Rufy1,636,665,690,742,561,551,561,507
Rufy2,1113,1047,1024,1107,1165,981,952,1137
Rufy3,265,257,286,284,180,138,143,164
Rufy4,1,0,1,0,6,13,14,11
Rundc1,979,1076,978,988,848,780,754,792
Rundc3a,558,513,592,630,136,102,97,112
Rundc3b,447,624,352,491,412,459,407,460
Runx1,2400,2341,2413,2691,2429,1927,1929,2273
Runx1t1,0,0,0,0,0,0,0,0
Runx2,737,682,732,690,24,19,18,15
Runx2os1,16,13,21,19,1,1,1,0
Runx2os2,0,0,0,0,0,0,0,0
Runx3,993,1311,1172,1271,1878,1710,1698,1943
Rusc1,337,431,367,371,370,345,369,327
Rusc2,2,1,0,1,0,0,0,0
Ruvbl1,417,432,386,419,399,390,425,389
Ruvbl2,911,1076,952,1002,1196,1076,1150,1170
Rwdd1,488,511,458,483,533,413,456,434
Rwdd2a,26,25,24,32,38,30,34,34
Rwdd2b,257,228,231,250,286,271,250,242
Rwdd3,35,28,28,31,94,40,38,48
Rwdd4a,688,769,670,729,870,776,827,779
Rxfp1,4,1,0,3,1,1,0,0
Rxfp2,0,0,0,0,0,0,0,0
Rxfp3,0,1,1,3,0,0,0,0
Rxra,542,504,523,574,346,321,291,304
Rxrb,1637,1842,1689,1821,2044,1952,1879,2017
Rxrg,0,0,0,0,0,0,0,0
Rybp,359,246,325,291,518,441,407,461
Ryk,768,792,739,748,1,2,0,6
Ryr1,38,100,46,67,1,4,1,1
Ryr2,28,10,18,13,0,2,1,0
Ryr3,393,347,405,421,20,23,18,24
S100a1,21,10,32,16,9,7,5,8
S100a10,4755,6809,5456,5375,2385,2138,2254,2108
S100a11,2875,3522,3113,3068,353,335,340,353
S100a13,550,732,576,630,579,491,520,531
S100a14,3,2,3,2,1,0,0,0
S100a16,1,0,1,0,0,0,0,0
S100a2,6,1,5,2,0,0,2,0
S100a3,13,20,14,16,3,0,0,0
S100a4,346,519,331,262,3,2,5,2
S100a5,13,14,8,10,0,0,0,0
S100a6,2320,3094,2424,2019,9,42,24,16
S100a7a,1,4,3,6,0,1,0,0
S100a8,20,57,1,6,5,9,1,3
S100a9,24,88,3,6,11,16,1,1
S100b,0,0,0,0,1,0,0,1
S100pbp,1708,1403,1543,1515,1432,1272,1197,1394
S100z,2,3,1,2,2,1,5,1
S1pr1,4431,6610,5449,5535,20165,15546,15260,14582
S1pr2,1717,1249,1592,1471,189,155,151,187
S1pr3,26,16,31,36,0,0,0,0
S1pr4,1886,2293,1975,2115,4611,3455,3849,3695
S1pr5,0,0,0,0,0,0,0,0
SCARNA4,0,0,0,0,0,0,0,0
SNORA50,0,0,0,0,1,0,0,0
Saa3,0,0,0,0,0,0,0,0
Saal1,407,447,418,447,411,380,352,349
Sac3d1,130,172,141,148,242,208,228,200
Sacm1l,2645,2371,2499,2125,1739,1418,1367,1399
Sacs,2275,1603,2011,2057,2616,2315,2009,2508
Sae1,1451,1550,1382,1499,1537,1440,1396,1498
Safb,3526,3635,3554,3868,3298,3327,3403,3889
Safb2,3536,3509,3447,3806,2860,2779,2825,3194
Sag,43,40,55,58,79,64,58,75
Sall2,901,771,889,772,505,465,427,407
Sall3,2,6,1,4,1,0,0,0
Sall4,0,1,0,0,0,0,0,0
Samd1,667,874,720,877,814,790,833,912
Samd10,696,822,753,775,457,391,442,386
Samd11,227,228,260,357,1,8,2,2
Samd12,0,1,1,0,0,0,0,0
Samd13,0,0,0,1,2,5,4,2
Samd14,258,194,260,157,3,0,2,2
Samd15,9,9,6,9,5,4,1,4
Samd3,45,65,46,83,4,8,12,5
Samd4,1,0,0,1,0,1,0,0
Samd5,5,0,12,0,0,0,0,0
Samd8,394,401,359,379,575,565,507,535
Samd9l,4727,5005,4222,4575,6070,5895,5896,6648
Samhd1,11384,12118,12218,12881,13190,11632,11668,11880
Samm50,1525,1646,1471,1470,1825,1666,1697,1605
Samsn1,2631,2883,2682,2467,594,529,537,501
Sap130,1912,1857,1893,1990,1825,1649,1673,1681
Sap18,641,790,700,651,799,751,809,781
Sap25,4,9,4,11,8,10,12,15
Sap30,58,69,64,86,42,44,35,41
Sap30bp,1085,1178,1111,1007,1240,998,1126,993
Sap30l,385,506,441,461,399,332,370,398
Sapcd1,16,19,12,9,4,4,1,3
Sapcd2,8,8,9,1,0,1,0,1
Sar1a,2169,2324,2177,2078,2439,2263,2264,2228
Sar1b,933,989,867,862,698,592,598,553
Saraf,4599,6025,5242,5634,11374,11356,12203,11425
Sardh,4,18,8,18,88,42,42,22
Sardhos,0,0,0,0,0,0,0,0
Sarm1,111,141,114,123,46,36,46,38
Sarnp,523,657,567,581,588,551,592,612
Sars,2590,3042,2621,2670,3935,3411,3438,3379
Sars2,245,280,238,268,381,345,382,354
Sart1,2600,2984,2587,2860,2961,2896,2821,3114
Sart3,1919,1871,1830,1777,1626,1581,1469,1620
Sash1,94,36,47,28,1,1,1,0
Sash3,10278,12513,10198,11137,11550,10315,9971,10189
Sass6,188,174,180,163,177,161,148,152
Sat1,2103,2138,1931,1910,1857,1688,1743,1637
Sat2,0,0,0,0,0,0,0,0
Satb1,335,813,377,638,21102,18000,17923,17728
Satb2,1,0,3,0,0,0,0,0
Sav1,1113,1158,1058,1129,996,866,956,946
Saxo2,4,1,3,0,2,0,1,0
Saysd1,277,338,259,308,375,343,345,396
Sbds,1500,1683,1475,1591,1471,1354,1391,1392
Sbf1,9625,9246,9102,9804,9703,8843,8658,9575
Sbf2,216,200,204,149,202,153,152,173
Sbk1,1035,1160,1093,1123,2508,1792,1940,1790
Sbk2,115,88,79,83,4,6,2,4
Sbk3,4,3,6,3,1,0,0,3
Sbno1,5174,4325,4738,4912,5098,4506,4284,4798
Sbno2,2938,2627,2997,2824,2610,2210,2372,2347
Sbsn,72,61,51,63,50,33,36,49
Sbspon,0,0,0,0,0,0,0,0
Sc5d,753,741,706,716,906,789,811,873
Scaf1,2828,2903,2842,2962,2518,2258,2291,2627
Scaf11,4126,3913,4056,4021,4389,3957,3686,3908
Scaf4,2220,1980,2052,2053,2310,2023,2012,2385
Scaf8,3485,3094,3277,3144,3509,3022,2836,3130
Scai,1272,937,1114,1119,1087,958,817,934
Scamp1,246,152,164,134,48,22,29,27
Scamp2,2019,2086,1874,2020,1625,1314,1376,1412
Scamp3,3093,3497,3001,3437,2574,2274,2440,2617
Scamp4,1,0,2,4,0,1,1,1
Scamp5,2,0,3,1,1,0,1,0
Scand1,649,752,652,638,683,704,657,659
Scap,2311,2346,2330,2479,2366,2268,2175,2369
Scaper,794,661,696,770,1047,724,669,827
Scara3,0,0,0,0,0,0,0,0
Scarb1,206,209,199,198,231,236,211,210
Scarb2,1636,1663,1726,1608,2114,1892,1800,1857
Scarf1,4,4,6,6,3,6,1,2
Scarf2,2,0,0,0,0,0,0,1
Scarna13,3,6,1,3,1,1,1,1
Scarna17,0,0,0,1,0,1,2,0
Scarna2,14,26,14,9,27,14,22,22
Scarna3a,0,1,1,0,0,0,0,0
Scarna3b,0,0,0,2,0,0,0,0
Scarna6,2,2,0,3,1,1,0,1
Scarna8,0,0,0,0,0,0,0,0
Scarna9,1,1,1,0,0,0,0,0
Sccpdh,1311,1242,1667,1515,3,12,7,8
Scd1,12,10,2,3,0,0,0,1
Scd2,5041,4075,4654,4652,2339,1392,1606,1662
Scd3,0,0,0,0,0,0,1,0
Scd4,26,20,14,18,13,5,1,8
Scel,6,2,3,1,0,0,0,0
Scfd1,951,992,944,855,1127,931,951,932
Scfd2,378,346,347,340,406,346,358,336
Scg2,21,19,27,25,0,0,0,0
Scg3,0,0,0,0,0,0,0,0
Scg5,61,72,54,62,160,101,93,83
Scgb3a1,0,2,0,2,1,3,2,1
Scgn,0,0,0,1,0,0,0,0
Scimp,5,2,0,2,0,0,0,1
Scin,815,342,640,373,4,3,4,2
Sclt1,315,331,323,328,219,222,176,175
Scly,1215,1305,1226,1193,482,436,406,426
Scmh1,262,255,210,188,421,328,397,361
Scml2,6,4,5,5,8,3,5,2
Scml4,1285,1457,1433,1273,5996,4999,5145,5477
Scn10a,0,0,0,0,0,0,0,0
Scn11a,144,97,156,124,0,0,0,0
Scn1a,0,1,0,1,0,0,0,0
Scn1b,28,14,22,11,4,2,1,1
Scn2a1,10,15,7,5,0,1,1,0
Scn2b,5,6,9,8,17,8,7,11
Scn3a,0,0,0,0,0,0,0,0
Scn3b,2,0,0,0,0,0,0,0
Scn4a,6,3,2,1,0,1,2,0
Scn4b,1,1,2,5,2,0,0,0
Scn5a,40,44,58,12,2,1,1,2
Scn7a,1,0,1,0,0,0,0,0
Scn8a,71,72,85,59,4,2,2,6
Scn9a,0,0,0,0,0,0,0,0
Scnm1,640,772,628,747,674,540,623,609
Scnn1a,21,5,11,10,10,6,13,10
Scnn1b,6,3,2,8,0,1,0,0
Scnn1g,0,0,0,0,0,0,0,0
Sco1,267,257,261,281,238,218,201,210
Sco2,51,80,46,41,89,78,83,95
Scoc,91,108,98,108,107,127,120,111
Scp2,819,1028,806,817,1614,1413,1429,1334
Scp2-ps2,4,8,5,10,7,7,4,6
Scpep1,164,250,160,154,74,76,57,64
Scpep1os,0,1,0,0,0,0,0,0
Scrib,2886,2851,2906,3037,2210,2127,2171,2541
Scrn1,0,0,0,0,0,0,0,0
Scrn2,136,154,137,122,198,130,130,127
Scrn3,387,474,381,410,319,239,208,219
Scrt1,1,2,0,1,0,0,0,1
Scrt2,0,0,0,0,0,0,0,0
Sctr,0,0,1,0,5,1,3,0
Scube1,0,2,0,1,2,1,3,1
Scube3,0,0,0,0,0,0,0,0
Scx,3,1,0,2,1,0,1,2
Scyl1,1340,1466,1314,1388,1251,1232,1139,1208
Scyl2,1472,1371,1527,1432,1664,1349,1378,1493
Scyl3,1489,1423,1408,1393,1558,1361,1335,1382
Sdad1,1177,1136,1167,1136,1789,1756,1535,1740
Sdc1,14,18,17,6,0,0,1,1
Sdc2,22,11,16,7,0,0,0,0
Sdc3,48,70,57,73,410,363,331,378
Sdc4,374,247,232,193,40,25,29,20
Sdcbp,3089,3508,3197,3104,4203,3690,3769,3825
Sdcbp2,1286,1645,1536,1244,225,252,269,227
Sdccag3,1755,2099,1933,2119,2261,2111,2182,2503
Sdccag8,430,380,380,378,317,278,296,301
Sde2,934,956,928,903,1160,1096,1082,1104
Sdf2,988,1140,1057,1052,864,920,871,876
Sdf2l1,254,376,290,329,150,177,161,154
Sdf4,10604,10995,11329,9833,6073,5897,5808,5342
Sdha,6385,6589,6261,6233,7059,6025,6057,6059
Sdhaf1,1033,977,960,798,732,558,522,446
Sdhaf2,1344,1498,1254,1349,1136,1011,1040,993
Sdhaf3,74,83,55,80,79,85,89,69
Sdhaf4,134,174,136,147,182,172,164,150
Sdhb,1388,1671,1354,1398,1642,1515,1470,1452
Sdhc,1135,1157,1126,974,1335,1142,1236,1173
Sdhd,1249,1444,1320,1229,1281,1179,1210,1170
Sdk1,56,31,87,14,0,0,1,0
Sdk2,1,0,1,2,2,0,0,1
Sdpr,0,1,0,0,0,0,0,1
Sdr16c5,0,0,0,0,0,0,0,0
Sdr39u1,550,677,616,548,782,723,671,653
Sdr42e1,119,126,104,105,100,89,78,77
Sds,0,0,0,0,0,0,0,0
Sdsl,2,1,0,0,0,0,0,0
Sec1,0,2,0,0,12,5,6,2
Sec11a,1339,1731,1439,1473,2208,2092,2247,2018
Sec11c,2347,2352,2073,2289,1337,1208,1213,1301
Sec13,1657,1841,1576,1629,1746,1708,1552,1599
Sec14l1,4440,3437,3922,3932,1004,949,978,1045
Sec14l2,69,63,64,54,23,19,15,21
Sec14l4,0,0,0,0,0,0,0,0
Sec16a,4457,3914,4381,4319,4917,4452,4072,4919
Sec16b,278,245,304,213,12,17,16,12
Sec22a,335,363,312,304,327,229,222,231
Sec22b,1264,1400,1285,1305,1101,991,973,978
Sec22c,999,885,947,850,1296,882,1020,919
Sec23a,717,661,686,624,726,596,553,536
Sec23b,1486,1586,1436,1507,1543,1439,1352,1473
Sec23ip,2227,2031,1931,1966,2075,1822,1690,1846
Sec24a,807,693,789,798,1104,1007,903,1079
Sec24b,2563,2607,2714,2732,2505,2323,2283,2755
Sec24c,6720,7075,6727,6869,6968,6361,6213,6931
Sec24d,629,583,666,549,391,322,290,281
Sec31a,3365,3458,3414,3259,3350,2976,2895,3263
Sec31b,108,112,99,110,180,137,102,150
Sec61a1,4788,4977,4750,4820,4037,3641,3588,3874
Sec61a2,268,181,203,192,167,151,143,208
Sec61b,717,871,768,732,975,893,852,867
Sec61g,22,23,14,23,8,10,13,14
Sec62,3142,3473,3209,3110,3007,2556,2612,2608
Sec63,1531,1535,1530,1505,2575,2335,2388,2330
Secisbp2,965,941,918,936,1162,1004,1040,1133
Secisbp2l,3034,2440,2842,2614,2610,2214,2119,2325
Sectm1a,2,5,1,0,1,0,0,0
Seh1l,1440,1455,1394,1293,1818,1544,1397,1453
Sel1l,2345,2075,2297,2165,1746,1581,1509,1716
Sel1l3,1,0,0,1,0,0,0,0
Sele,0,0,0,0,0,0,0,0
Selenbp1,14,17,14,11,14,21,18,30
Selenbp2,1,0,0,0,0,0,0,0
Selk,825,1094,944,859,748,720,699,667
Sell,1277,1567,915,1302,37730,26568,27931,26338
Selm,59,53,60,59,0,6,4,0
Selo,805,916,820,918,905,834,794,833
Selp,2,2,2,2,17,11,9,5
Selplg,2347,3453,2296,3008,12550,10861,12436,11124
Selt,3106,3349,3071,3147,4404,3967,4001,3732
Sema3a,0,0,0,1,0,0,0,0
Sema3b,0,0,1,0,0,0,0,0
Sema3c,0,0,0,0,0,0,0,0
Sema3d,18,14,24,12,6,8,10,6
Sema3e,0,0,0,0,0,0,0,0
Sema3f,2,1,0,0,10,14,5,4
Sema3g,0,0,0,0,0,0,0,0
Sema4a,298,479,311,518,5195,3982,4222,4504
Sema4b,1133,1208,1048,1146,1306,1199,1136,1244
Sema4c,302,250,294,192,1,3,1,0
Sema4d,7322,6709,6567,6552,8787,7438,7117,7490
Sema4f,655,734,546,702,697,615,613,683
Sema4g,7,3,3,8,9,9,9,13
Sema5a,1,0,1,0,0,0,0,0
Sema5b,0,0,0,1,0,0,0,0
Sema6a,3,0,1,2,0,0,0,0
Sema6b,9,7,18,9,0,0,1,0
Sema6c,14,11,12,18,6,6,4,2
Sema6d,125,111,102,64,0,0,0,1
Sema7a,261,272,197,290,42,58,41,47
Senp1,2299,2056,2131,2137,1817,1592,1580,1745
Senp2,1504,1434,1398,1444,1851,1727,1728,1959
Senp3,1625,1832,1595,1632,1961,1753,1691,1738
Senp5,726,537,641,606,764,613,590,616
Senp6,3475,3189,3158,3163,3850,3168,3096,3104
Senp7,1746,1618,1696,1598,2109,1741,1689,1733
Senp8,151,146,150,130,121,103,90,109
Sep15,2632,3099,2545,2694,3121,2736,2682,2627
Sephs1,598,669,605,574,973,859,812,802
Sephs2,509,577,492,497,505,463,487,441
Sepn1,77,98,92,101,155,144,141,162
Sepp1,3830,4822,4089,4465,8719,7648,7619,7229
Sepsecs,485,473,484,437,505,455,423,423
Sept1,10745,12772,10677,11672,15110,12969,13316,13475
Sept10,9,6,8,16,10,5,2,4
Sept11,1163,1175,1169,1209,1387,1132,1181,1221
Sept12,0,0,0,0,0,0,0,0
Sept2,2176,2132,2233,2075,1900,1693,1557,1790
Sept3,5,2,2,3,1,0,0,0
Sept4,10,16,14,10,14,13,7,16
Sept5,55,50,46,52,1,1,0,1
Sept6,5414,6754,5571,6043,8126,7600,7522,7708
Sept7,7148,7628,7297,6982,6057,5480,4986,5095
Sept8,352,248,279,248,52,39,21,30
Sept9,14519,16346,13995,14916,10415,9260,8933,9257
Sepw1,3000,3756,3158,3003,4136,3684,3820,3531
Serac1,91,60,60,61,130,111,93,117
Serbp1,7139,8088,7130,7474,9611,8612,8455,8445
Serf1,35,26,23,21,18,11,17,13
Serf2,2249,2701,2375,2332,2874,2665,2580,2504
Sergef,162,192,147,140,167,148,163,123
Serhl,588,525,487,562,287,206,231,188
Serinc1,2892,2976,2901,2663,2487,2427,2351,2227
Serinc2,3,0,1,1,1,1,0,0
Serinc3,18483,19920,20531,17167,7931,7686,7989,7575
Serinc4,11,7,4,2,10,6,8,2
Serinc5,3471,2558,3517,3061,714,535,540,627
Serp1,3943,3695,3557,3431,3292,2956,2933,2754
Serp2,55,66,54,43,3,3,3,4
Serpina11,0,0,1,0,0,0,0,0
Serpina12,31,10,5,13,0,0,0,0
Serpina1b,0,0,0,0,0,0,0,0
Serpina3b,0,0,0,0,0,0,0,0
Serpina3e-ps,0,0,0,1,0,0,0,0
Serpina3f,244,258,302,207,3,6,5,4
Serpina3g,3268,3504,3858,2851,38,109,72,71
Serpina3h,0,0,1,0,0,0,0,0
Serpina3i,0,0,0,0,0,0,0,0
Serpina3j,0,0,0,0,0,0,0,0
Serpina3n,0,1,1,0,0,0,0,0
Serpina4-ps1,3,5,1,2,0,0,0,0
Serpina5,0,1,1,1,0,0,0,0
Serpina9,623,701,624,566,0,2,4,5
Serpinb10,0,0,0,0,0,0,0,0
Serpinb1a,9,23,10,5,3,8,6,4
Serpinb1b,5,2,3,2,0,0,0,0
Serpinb2,0,0,0,0,0,0,0,0
Serpinb5,1,0,2,0,2,0,0,0
Serpinb6a,1101,1198,1258,865,500,328,365,311
Serpinb6b,555,626,546,627,200,222,225,220
Serpinb6c,3,2,0,1,1,1,1,0
Serpinb7,0,0,0,0,0,0,0,0
Serpinb8,0,0,1,0,0,0,0,0
Serpinb9,955,972,1008,965,595,573,577,587
Serpinb9b,0,1,0,0,1,1,2,2
Serpinc1,371,263,419,261,8,4,6,4
Serpind1,10,9,7,1,0,1,0,0
Serpine1,23,27,13,17,1,0,0,0
Serpine2,6,1,6,4,13,15,10,6
Serpine3,0,0,0,0,0,0,0,0
Serpinf1,163,161,168,135,0,3,0,1
Serpinf2,1,6,5,4,6,3,6,9
Serping1,0,0,0,0,0,0,0,0
Serpinh1,1,0,0,0,2,0,3,0
Serpini1,149,147,149,143,311,283,293,309
Sertad1,552,629,571,509,706,660,666,588
Sertad2,1760,1672,1890,1727,1479,1335,1336,1398
Sertad3,425,427,338,369,488,403,425,440
Sertad4,0,0,0,0,0,0,0,0
Sesn1,1165,1188,1080,1143,3414,2840,2897,2964
Sesn2,231,216,205,279,136,141,124,159
Sesn3,2918,1985,2987,2572,2756,2304,1975,2317
Sestd1,71,57,56,73,140,101,111,138
Set,3535,3992,3513,3674,4061,3736,3615,3592
Setbp1,406,360,416,324,31,16,13,17
Setd1a,973,851,955,918,1037,904,873,940
