Unnamed: 0,stat,padj,log2FC_TCvsB6
Mir669n,0.365712,0.728478,0.0451467
Crot,0.368281,0.728486,0.020548
Olfr165,0.375216,0.728493,0.055271
4933433G08Rik,0.364383,0.728501,0.0347254
Relt,-0.381802,0.728507,-0.0293343
RP23-117B4.1,0.365544,0.728514,0.0320258
Rasgef1b,0.366281,0.728536,0.0360366
Jrkl,-0.364739,0.728566,-0.0407018
Ssbp3,0.390328,0.728589,0.017532
Prss30,0.366861,0.728621,0.0350965
Eif3f,-0.367139,0.728632,0.0251809
Gm14963,0.366002,0.728632,-0.0382634
Gm22490,0.363607,0.728651,0.0581015
Tmem206,0.378407,0.728688,0.0376927
Tmed5,-0.367508,0.728696,-0.0282471
4921511H03Rik,0.39535,0.728713,0.0549524
Cpt2,-0.371378,0.728715,-0.0320364
Ak9,0.365913,0.728726,0.0268565
1110058L19Rik,-0.368307,0.728765,-0.0424084
Prl2c2,0.3644,0.728806,0.0353835
Gm15300,0.365943,0.728807,0.058518
Gm23763,0.372836,0.728866,0.0314601
Prdx5,-0.365757,0.728873,-0.0223587
Gm13064,-0.374532,0.728933,-0.0422396
1500012K07Rik,-0.367099,0.728952,-0.0230098
Gnb5,-0.364363,0.728972,0.0173629
Cd300lg,0.365611,0.728972,-0.0166572
Cyp2u1,0.375957,0.728976,0.024822
Crem,0.364639,0.729014,0.0331696
Gm11851,-0.372737,0.729038,-0.0783559
Gm19788,0.386305,0.729043,0.0427027
Gm813,-0.363156,0.729061,-0.0424881
n-R5-8s1,-0.382386,0.729089,-0.0630206
Arr3,0.362906,0.729125,0.0226439
Mir8120,-0.362854,0.729158,-0.0390904
Gm16343,-0.379057,0.729173,-0.0789701
Rps10,0.394049,0.729198,0.025473
Gm15533,0.36497,0.729218,0.0267925
Raly,-0.368084,0.729244,-0.0134266
Krtap5-2,0.372759,0.729251,0.0463142
Gm20782,-0.370532,0.729256,-0.0502667
Tvp23b,0.365988,0.7293,0.0213526
Gm15661,-0.363733,0.729314,-0.0303968
Gm24975,-0.375569,0.72938,-0.0471835
Gm26463,-0.375569,0.72938,-0.0471835
Gm25100,-0.375569,0.72938,-0.0471835
Gm26282,-0.375569,0.72938,-0.0471835
Vmn1r5,-0.362678,0.729399,-0.0381204
Krt8,0.363729,0.729512,0.0252294
Gm16391,-0.371202,0.729564,-0.0340136
Gm24888,-0.385715,0.729585,-0.105237
Gm13120,-0.362777,0.729588,-0.048609
Mir467a-3,-0.364232,0.729613,-0.0349429
Mir467a-6,-0.364232,0.729613,-0.0349429
Mir467a-10,-0.364232,0.729613,-0.0349429
Il18rap,0.362359,0.729661,0.0296792
Nif3l1,-0.372481,0.729684,-0.0256594
Ccdc81,0.36263,0.729687,0.0317456
Gm15390,-0.382253,0.729695,-0.053338
Olfr1095,0.376752,0.729808,0.0572675
Ptbp3,-0.362855,0.729824,-0.0214685
Olfr676,0.376392,0.729832,0.0384557
Gm23921,-0.370722,0.729834,-0.0968357
Olfr524,-0.389669,0.729872,-0.0982224
Gm23744,-0.379725,0.729931,-0.0705576
Gm22897,-0.361819,0.729944,-0.0342954
Gm16513,-0.363269,0.729955,-0.042164
Tgfb1,0.373386,0.729968,0.0336227
A430033K04Rik,0.36965,0.72997,0.0298487
Msantd4,-0.369818,0.729998,-0.0392815
Gm15962,-0.363576,0.73002,-0.0360128
Zfp397,-0.361719,0.730111,-0.030687
Qpct,0.362241,0.73014,0.0207726
Gm25248,0.367853,0.730181,0.0226831
Gm2415,0.36257,0.730228,0.0244904
Rabep1,-0.361443,0.730253,-0.0290487
Blcap,0.390585,0.730286,0.0343169
Samd3,-0.373949,0.730361,-0.0650643
Gm25909,-0.363314,0.730396,-0.0298615
Lin9,-0.362651,0.730471,-0.0301116
Neu1,0.366765,0.730555,0.0249523
Stk24,-0.374933,0.730686,-0.0196092
Mir1945,0.366999,0.730751,0.0533244
Rin1,-0.360618,0.730754,-0.0192829
Gm9022,-0.37348,0.730767,-0.0574019
Pcnx,0.367335,0.73079,0.0253108
Ankrd13a,-0.380828,0.730826,-0.0602757
Gm16726,-0.361522,0.730834,-0.0594495
Ppy,-0.366378,0.730892,-0.0428455
2810403A07Rik,-0.372927,0.730898,-0.0355927
Gm13378,0.360434,0.730906,0.0217087
Gm26909,-0.369401,0.731019,-0.0544963
Rab26,0.360277,0.731103,0.0312443
Gm13485,0.360096,0.731116,0.0462464
Heatr3,-0.361048,0.731146,-0.025119
Gm7518,-0.387004,0.731155,-0.0444655
Mir6346,-0.381291,0.731193,-0.0770174
mmu-mir-6346,-0.381291,0.731193,-0.0770174
Klri2,0.363044,0.731228,0.0468572
n-R5s220,0.367233,0.73126,0.0497792
Gm26398,0.363092,0.731397,0.0372238
Gm22935,-0.36041,0.731431,-0.0437644
Spon1,-0.392271,0.731433,-0.0487843
Slc44a2,-0.369745,0.731466,-0.0468049
Zfp947,-0.373453,0.73151,-0.0220202
Gm22181,0.366358,0.731542,0.0125104
Gm20531,0.361811,0.731578,0.0157613
Gm6276,0.370185,0.731584,0.0310469
Gm26813,0.377486,0.731605,0.0681288
1700047E10Rik,0.363819,0.731625,0.0343891
Xxylt1,0.359743,0.731648,0.00987288
Gm12350,0.366127,0.731709,0.0301118
Asb12,0.360488,0.73171,0.028696
Gm22321,0.369667,0.731741,0.0330228
Gm22718,-0.384208,0.731771,-0.0380389
Gcdh,-0.359167,0.731772,-0.0323553
Sec22c,0.371821,0.731787,0.0209572
Rhbdd2,0.359343,0.731824,0.0114338
Cdc42ep2,-0.371406,0.731841,-0.0349803
Lrrc1,-0.359114,0.731862,-0.0211542
Snrpa1,-0.358881,0.731978,-0.0258766
Ngdn,-0.359741,0.732011,-0.0276127
Gm26375,-0.359798,0.732033,-0.0535961
Rpa2,-0.368925,0.732034,-0.043322
Mir335,0.391493,0.732106,0.0705289
Cnnm2,0.361558,0.732126,0.0230648
Gm10410,0.359178,0.732128,0.0382345
Olfr1474,0.365761,0.732136,0.0462491
Gm3362,0.366511,0.732209,0.0260372
Alyref,-0.35911,0.732223,-0.0218611
Vmn1r195,-0.359079,0.732312,-0.0420909
Zfp36l3,0.360292,0.732333,0.0439055
A430090L17Rik,0.360352,0.732392,0.0340116
Slc44a3,-0.358516,0.732412,-0.0203915
RP24-196H4.1,0.360458,0.732424,0.0369459
Tmem173,-0.364822,0.732435,-0.0315377
Gm13404,0.35841,0.732468,0.0435864
Gm14060,0.390145,0.732529,0.0761634
Gm25197,0.367633,0.732554,0.0169346
Snora7a,-0.384321,0.732577,-0.096623
Gm11499,-0.385959,0.732588,-0.0862294
Mirlet7d,-0.366414,0.73261,-0.0574427
Gm25492,-0.391279,0.732627,-0.108917
Gm5174,-0.371498,0.732708,-0.0245489
Morc1,0.357926,0.732717,0.0145452
Spns1,-0.357898,0.73273,-0.0257893
Eogt,0.359674,0.73276,0.0371261
Gm14363,-0.362322,0.732789,-0.0280016
Lgr5,0.366258,0.732865,0.0367657
Mrpl10,-0.376013,0.732868,-0.0322695
H3f3b,0.368446,0.732949,0.0529574
Ric8,-0.357737,0.732954,-0.0191752
Gm13944,-0.377844,0.732989,-0.0543245
Gm12449,0.361822,0.733008,0.0380486
A930004D18Rik,0.366893,0.733009,0.0257253
Clec2l,0.38045,0.733046,0.0339597
Pcmt1,0.358487,0.733068,0.0284372
Gm25044,0.360682,0.733076,0.0310967
Gm22438,0.358591,0.733161,0.0546766
Snord83b,0.376592,0.733233,0.0796276
Rcor3,0.357951,0.733287,0.0309195
Gm25863,0.384421,0.733359,0.0618391
Gm23278,0.382557,0.733393,0.0841473
Prl2a1,0.357922,0.733424,0.0309605
Gm13312,-0.361411,0.733448,-0.0374644
1700020M21Rik,-0.379358,0.733518,-0.0856775
Gm11883,-0.372041,0.733523,-0.0550994
Gm10032,-0.366084,0.733533,-0.0731872
Gm19817,-0.356911,0.733549,-0.0378794
Ctps2,0.358197,0.733618,0.0219815
Gm17376,-0.362378,0.733658,-0.0371357
Gm23773,-0.35774,0.73366,-0.0342502
Fgd3,-0.362306,0.733672,-0.01371
Sri,0.365133,0.733675,0.0279147
2010107G12Rik,0.357161,0.733718,0.0251311
Gm6305,0.378519,0.733753,0.0414751
Manr,0.372006,0.733779,0.0472133
Zcwpw2,-0.358512,0.733798,-0.0264511
Parp14,0.361593,0.733864,0.0232138
F730048M01Rik,0.358801,0.733901,0.035882
Gm10417,0.359138,0.733928,0.0470684
Gm13976,0.361794,0.733932,0.0714033
Gm9776,-0.361271,0.733953,-0.0408235
Gm22136,-0.362604,0.733977,-0.0410674
Pou5f1,0.374064,0.733993,0.0438829
Slc35a1,-0.356298,0.734001,-0.0249974
Gm26232,-0.373856,0.734026,-0.080154
Gm24830,-0.373856,0.734026,-0.080154
Rnu1b6,-0.373856,0.734026,-0.080154
Taf1d,-0.356667,0.734092,-0.0274323
Gm24223,0.370895,0.734172,0.0964539
Xrcc6,-0.355809,0.734219,-0.0232785
Olfr46,0.362496,0.734243,0.0171984
Defb40,0.358643,0.734268,0.0852997
Gm13469,-0.366855,0.734279,-0.0302356
Gm24332,-0.368277,0.734284,-0.045396
Gm24159,-0.368277,0.734284,-0.045396
Gm24370,-0.368277,0.734284,-0.045396
Gm25571,-0.368277,0.734284,-0.045396
Gm22475,-0.368277,0.734284,-0.045396
Gm22903,-0.368277,0.734284,-0.045396
Gm25708,-0.368277,0.734284,-0.045396
Gm23049,-0.368277,0.734284,-0.045396
Gm23802,-0.368277,0.734284,-0.045396
Gm23400,-0.368277,0.734284,-0.045396
Gm25070,-0.368277,0.734284,-0.045396
Gm23189,-0.368277,0.734284,-0.045396
Gm25299,-0.368277,0.734284,-0.045396
Gm25959,-0.368277,0.734284,-0.045396
Gm23798,-0.368277,0.734284,-0.045396
Ccdc142,0.356194,0.734295,0.0148428
Gm26442,0.379858,0.734309,0.0872077
Gm15123,0.356587,0.734359,0.0398027
Gm8152,-0.362609,0.734361,-0.0432983
Esf1,-0.359899,0.734403,-0.0335848
Gm14559,0.381817,0.734426,0.0601946
Fam185a,0.378885,0.734437,0.0217057
Mrgpra4,0.355754,0.734459,0.0355576
Gm11504,0.357102,0.734467,0.0479876
Olfr774,0.374322,0.73448,0.0466171
Kdm1a,-0.359326,0.734482,-0.021245
Hist1h2bg,-0.377934,0.734502,-0.105684
Gm9964,0.355811,0.734532,0.0467598
1700007M16Rik,0.375704,0.734604,0.0560972
Gm24831,-0.370653,0.734613,-0.0561889
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Snord116,-0.369214,0.734632,-0.0531576
Gm11972,0.357576,0.734661,0.025619
Ext2,-0.358502,0.734712,-0.0222581
Mkrn3,0.358195,0.734733,0.0639257
Fam60a,0.359091,0.73475,0.0184773
Olfr461,-0.359203,0.734756,-0.0283214
Nefh,-0.367924,0.734798,-0.047139
Gm12008,0.363445,0.734799,0.0487461
Gm17973,-0.359359,0.734823,-0.0593775
Fbxw5,0.357917,0.734824,0.0618544
D330050I16Rik,-0.356705,0.734833,-0.0256058
Olfr732,0.357777,0.734862,0.0532025
4930577N17Rik,-0.359465,0.734992,-0.0406093
Vhl-ps1,0.375565,0.734997,0.0480766
Gm23143,-0.38515,0.735047,-0.144014
Ccdc185,-0.357404,0.735048,-0.0418842
Gm5258,0.355354,0.735049,0.0203893
Kank4os,-0.356842,0.735056,-0.0313455
Gm23755,0.360426,0.735114,0.0543046
Gm8138,0.357109,0.735145,0.0354349
Gm8331,0.356293,0.735156,0.0702951
Gm22582,0.366479,0.735186,0.0316473
Gm8541,-0.35438,0.735187,-0.0414439
Mrpl30,-0.355952,0.735219,-0.0209602
Lrrcc1,-0.355026,0.735372,-0.0203785
BC080696,0.372356,0.735546,0.0679215
BC080696,0.372356,0.735546,0.0679214
D3Ertd254e,-0.365572,0.735572,-0.0355094
Gm9208,-0.360062,0.735577,-0.0316559
H2afb2,0.353912,0.73561,0.0368636
Acad9,-0.353654,0.735713,-0.0145265
Gm12815,-0.36111,0.735891,-0.0541316
mt-Tk,0.358946,0.735924,0.0883191
Gm14167,0.353309,0.735953,0.0272966
Rab21,0.360666,0.735967,0.019389
Gm9133,-0.354157,0.735972,-0.045606
Mir33,-0.353623,0.735976,-0.0291776
Gm26135,-0.36731,0.735977,-0.0628143
Prlhr,-0.353922,0.736009,-0.0503711
Gm23159,-0.356179,0.736022,-0.0471081
Gm20926,-0.382552,0.736025,-0.0502386
Eepd1,-0.353704,0.73603,-0.0184844
1300017J02Rik,0.363421,0.736071,0.0308074
Gm24806,0.372795,0.736108,0.0637721
Zbtb8b,0.357181,0.736128,0.0300892
Otub2,0.358154,0.736174,0.01799
Olfr1471,-0.35369,0.736229,-0.0879147
Gm24837,0.356816,0.736294,0.0337259
Gm6713,0.352849,0.736334,0.0291157
Plekho2,0.373042,0.736388,0.0210904
Tmem139,-0.365078,0.736394,-0.0305746
Slc29a4,0.369419,0.736404,0.01604
Gm14320,0.358096,0.73643,0.0381447
Gm14489,0.379793,0.736452,0.0614255
Ogfod1,0.369478,0.736482,0.0400218
D13Ertd608e,0.379877,0.736487,0.0758906
Slc39a5,0.357498,0.736492,0.0187786
Fbxw20,0.353355,0.736523,0.0206805
Bcdin3d,-0.358666,0.736598,-0.0383704
Gm15733,-0.358734,0.736629,-0.032048
1700020N01Rik,-0.352517,0.736683,-0.0286928
4930412D23Rik,0.363672,0.736719,0.0479433
Gm24387,0.352198,0.736731,0.0330179
Slc5a7,0.352179,0.73675,0.0341045
Rnu1b1,-0.374583,0.73679,-0.0867328
RP24-194K24.8,0.356178,0.7368,0.0249136
Gjb6,-0.355581,0.736845,-0.0354174
Otud7b,-0.358158,0.736898,-0.0324891
Phlda2,-0.356191,0.736914,-0.0342771
Gm12683,-0.353064,0.736923,-0.0406833
Gm23197,-0.353451,0.736932,-0.0324288
Tbc1d20,-0.358623,0.736949,-0.0353246
Fip1l1,0.353384,0.736969,0.0191008
Gm16152,0.378764,0.737001,0.0596024
Olfr1205,-0.355601,0.737007,-0.0319018
Fhl4,0.352807,0.73704,0.0237493
Golph3l,0.369616,0.737055,0.0399381
Gm25698,0.356263,0.737083,0.0811543
Tmem248,-0.351725,0.737084,-0.0244297
Mrrf,0.373659,0.737086,0.0406856
Gm4129,-0.356803,0.737176,-0.0158662
Sp7,-0.352736,0.737182,-0.0297037
6530409C15Rik,-0.351788,0.73722,-0.0350086
Tas2r126,-0.369807,0.73727,-0.0536055
Gm15432,0.363471,0.737311,0.0280516
Gm23743,-0.35234,0.737334,-0.0586183
Gm22319,-0.352428,0.737334,-0.0435185
E330034G19Rik,0.35484,0.737345,0.0438686
2810405F15Rik,0.353003,0.73736,0.0444369
Snora36b,0.373092,0.737381,0.0769931
Dusp12,-0.365184,0.737411,-0.019278
Gm23032,0.357932,0.737431,0.0590038
Gm24736,0.352506,0.737442,0.0322716
Asxl3,0.372623,0.737459,0.021502
Zpbp,-0.355692,0.737474,-0.0144463
Ccdc159,0.351428,0.737487,0.0352914
Rad51c,-0.36864,0.737492,-0.0297366
Gm5277,-0.360898,0.737505,-0.0137734
Gm17590,0.3658,0.737546,0.0408231
4933400C23Rik,0.351845,0.737585,0.0421315
Gm14923,-0.360506,0.737643,-0.0469463
Gm16285,0.354374,0.73788,0.0295386
Gm24083,0.369323,0.737884,0.0505713
Cers4,0.352728,0.737904,0.0196348
n-R5s36,0.350495,0.73795,0.024008
Gm16181,-0.354072,0.737983,-0.0471269
Obox5,-0.350588,0.737987,-0.024277
Gm12997,0.363421,0.738038,0.0428851
Gm12218,0.350634,0.738058,0.0324983
Gm23142,-0.363102,0.738104,-0.0403759
Gm11609,-0.352492,0.738121,-0.0308746
Gm25303,0.350753,0.738288,0.0199401
Olfr1425,-0.356111,0.738295,-0.0203478
Rnu2-10,-0.377151,0.738302,-0.120444
Gm12680,-0.357161,0.738314,-0.0234879
Fbxo46,0.369037,0.738315,0.0433651
Gm24018,0.351461,0.738319,0.0795022
Clec2f,0.35193,0.738368,0.0370152
Gm11197,0.350481,0.738482,0.0195365
Gm15414,-0.35062,0.738498,-0.0210491
Gm12220,-0.349996,0.738509,-0.0178363
1700010B13Rik,-0.349479,0.738692,-0.0339542
Gm22496,0.349573,0.738754,0.0341099
Bap1,0.361629,0.738757,0.0249185
Man2b2,0.36072,0.738766,0.0449269
Prrt4,0.349306,0.738813,0.0204231
Gm21870,0.360256,0.738813,0.0702158
Olfr1293-ps,0.371255,0.738827,0.0287774
Mir201,0.351408,0.738877,0.0424848
Gm22042,-0.371427,0.738891,-0.0811042
Cactin,-0.349156,0.73891,-0.0188024
Gm25679,-0.36694,0.738929,-0.0847016
Gm26444,-0.36694,0.738929,-0.0847016
Gm23804,-0.36694,0.738929,-0.0847016
Gm22634,-0.36694,0.738929,-0.0847016
Gm22068,-0.36694,0.738929,-0.0847016
Gm22317,-0.36694,0.738929,-0.0847016
Rnu1a1,-0.36694,0.738929,-0.0847016
Rbm5,-0.349054,0.739034,-0.0244448
Gm22384,0.350014,0.739045,0.0349442
1700047G03Rik,0.360088,0.739065,0.0480757
Wipi2,0.353387,0.739073,0.0161786
Gm16722,0.36238,0.739096,0.0335687
Reg4,0.348849,0.739119,0.0365372
9130015G15Rik,0.350358,0.739266,0.056999
Foxi2,-0.348693,0.739282,-0.0331445
Gm15179,-0.37966,0.739328,-0.0439812
Gm25702,0.350438,0.739389,0.0257539
Snrpf,0.35585,0.739448,0.0443028
Esr2,-0.349969,0.739521,-0.0122371
Mir6546,0.356338,0.739559,0.0562909
2310005E17Rik,0.356076,0.739565,0.0226687
2010308F09Rik,0.348713,0.739591,0.0370384
9130409J20Rik,-0.355501,0.739603,-0.0253239
Gm13216,-0.348821,0.739617,-0.0106578
Mir883b,0.354642,0.739662,0.0381562
Vmn2r93,0.355195,0.739722,0.0405466
Gm19552,-0.348407,0.739774,-0.0446723
Gm15011,0.357195,0.73979,0.0316793
RP23-307N19.2,0.353923,0.739867,0.0264968
Gm8016,-0.353373,0.740016,-0.0566708
Gm9945,0.361931,0.740095,0.050596
Gm23022,-0.374209,0.740147,-0.0221054
Mir302b,-0.349532,0.74015,-0.0287502
Acsl4,-0.347569,0.740203,-0.0221674
P2ry14,0.350659,0.74036,0.027285
Dancr,0.37446,0.740367,0.0355638
Kbtbd2,-0.347814,0.740382,-0.0264538
Bloc1s4,-0.348232,0.74051,-0.0295543
Ccser2,0.348864,0.740587,0.0105592
2610005L07Rik,-0.350412,0.740665,0.0602639
Gm16154,0.35582,0.740665,-0.00842209
A930041C12Rik,-0.368675,0.740705,-0.0565763
Dscr3,-0.352253,0.740745,-0.0210482
2700097O09Rik,-0.348831,0.740755,-0.0310815
1700019P21Rik,-0.357812,0.740775,-0.0710154
Gm13627,-0.348933,0.740808,-0.0480312
Olfr552,0.348386,0.740842,0.0488361
Cipc,0.346447,0.740843,0.0172242
Tmigd1,0.365177,0.740903,0.0297111
B230311B06Rik,-0.348385,0.741074,-0.0333944
Gm8849,0.357672,0.74112,0.0444208
Gm25771,-0.375602,0.741134,0.00765794
Pomgnt1,0.351122,0.741134,-0.0895912
4933416I08Rik,0.362941,0.741158,0.0278012
Gm26483,0.352757,0.74116,0.0437924
Gm9440,0.35873,0.741177,0.0446293
Mirlet7c-2,0.34747,0.741179,0.0250237
Gm26378,0.348352,0.741192,0.0807216
Gm13974,0.34624,0.741238,0.0227765
Mir194-2,-0.360546,0.741244,-0.0316753
Gm15552,-0.367015,0.741276,-0.0528116
Alas2,0.353467,0.741287,0.0204209
Gm7742,0.352431,0.741322,0.0319752
Gm23314,-0.346563,0.74136,-0.0303999
Gm15389,0.350538,0.741439,0.0519553
Ero1l,0.346573,0.741464,0.0245588
Gm23759,0.358898,0.741544,0.042324
Gm23382,-0.346662,0.74156,-0.0199993
RP23-59B16.8,-0.354688,0.74158,-0.033152
2810004N23Rik,-0.348867,0.741636,-0.0223072
Gm21820,-0.34752,0.74165,-0.034736
Vmn2r52,0.360454,0.741669,0.0343063
Tlr11,0.354304,0.741676,0.0305624
Gm26823,0.364257,0.741704,0.0743515
Gm23191,0.347191,0.741711,0.0836275
Gm21411,0.35278,0.741727,0.0253572
Rprd1a,0.353098,0.741763,0.0203737
Gm13451,0.354259,0.741771,0.0421501
Gm16104,0.35507,0.741778,0.0591787
Spidr,-0.34781,0.741804,-0.0184958
Gm26362,0.346062,0.741809,0.0361071
Dnase2a,0.349393,0.741828,0.0181873
4922502B01Rik,0.345049,0.741835,0.017896
Gm15849,-0.345206,0.741845,-0.0364044
Ankrd49,-0.350737,0.741903,-0.0139201
BC016579,-0.344971,0.741917,-0.0248588
Csde1,-0.350253,0.741929,-0.0326443
Gm11633,0.346246,0.741946,0.026194
Gm12398,0.366774,0.741948,0.0367886
Gm26943,0.344819,0.741998,0.0538845
Tcrg-V4,-0.350134,0.74206,-0.0568594
Wdr47,-0.366761,0.742084,-0.0379979
Gm12521,-0.367559,0.742086,-0.0684913
Scamp5,0.357395,0.7421,0.0357392
LOC102633384,-0.361637,0.742113,-0.0500969
Adprhl2,-0.344903,0.742114,-0.0121302
Rdh11,-0.352106,0.742123,-0.0377105
Rnu1b6,-0.362565,0.742135,-0.0758177
Gm13869,0.34925,0.742148,0.0342664
Gm23548,0.346092,0.742149,0.0343644
Ccm2,-0.346029,0.742182,-0.0136676
Mir3471-2,-0.358389,0.7422,-0.04157
Mir3471-2,-0.358389,0.7422,-0.04157
1700019D03Rik,0.345308,0.742208,0.0318868
Adrm1,0.346403,0.742306,0.0211803
1810053B23Rik,0.345057,0.742321,0.0243508
Olfr1133,0.346799,0.74233,0.0331655
Lmo4,-0.350959,0.742334,-0.0282851
Olfr1431,0.351547,0.742345,0.0360928
Pex13,-0.35198,0.742369,-0.0197268
Mir6416,-0.363054,0.742428,-0.0545705
Galp,0.35588,0.742443,0.0575257
Gm24741,0.345025,0.742461,0.0477594
Phxr2,0.351573,0.742492,0.0287466
Gm12250,0.34781,0.742534,0.0610935
Gm20813,0.345331,0.742587,0.0342476
Gm20860,0.345331,0.742587,0.0342476
Ptpn18,0.350578,0.74276,0.0102678
Bud31,-0.346932,0.742764,-0.0157717
9430020K01Rik,-0.347715,0.742785,-0.0298501
Gm20758,0.353623,0.74279,0.0437313
Gm10864,0.348318,0.742798,0.0304082
Hdac1,0.346268,0.742862,0.0209954
Slfn9,0.343542,0.74293,0.026672
Nrd1,-0.343617,0.742933,-0.0213961
Mocs1,0.347757,0.743106,0.0545062
Gm23057,0.345577,0.74311,0.074257
Gm13376,-0.343622,0.743115,-0.0238079
Gm25374,0.349434,0.743155,0.060133
Gm23661,0.353577,0.743207,0.0498833
1700061G19Rik,0.347293,0.743208,0.0438285
Olfr151,0.345509,0.743226,0.0315069
Fnbp1,0.344292,0.743323,0.0104425
Gm22995,-0.348415,0.743333,-0.0816346
Kdm8,0.342911,0.743365,0.0345969
Gm6429,0.354051,0.74339,0.0443388
Gm7058,0.343788,0.743401,0.0560568
Gm13093,0.356024,0.74345,0.0759115
Gm8011,0.342901,0.743504,0.0373375
Smg5,0.343055,0.743508,0.0191107
Hist1h4i,0.358867,0.743539,0.0734721
Gm12848,0.344645,0.743541,0.0373081
Prph2,-0.343845,0.74356,-0.0271135
Mrgpra2a,0.343879,0.743655,0.0382969
Gm11703,0.343494,0.743809,0.0111708
Fam71e2,0.342395,0.743812,0.0363106
Abi3,-0.346787,0.743829,0.043404
Gm25483,0.353248,0.743829,-0.0274397
Gm17297,0.342723,0.74384,0.0623931
Gm17679,0.342723,0.74384,0.0623931
Gm21604,0.342723,0.74384,0.0623931
Rnf4,-0.347801,0.743878,-0.0286219
Nab2,0.346091,0.743925,0.0525653
Mir1188,-0.342861,0.744025,-0.0164875
Gm24423,-0.343117,0.744027,-0.0346535
Vwa1,0.35985,0.744052,0.0160077
Sag,0.342107,0.744134,0.0228996
Grasp,-0.349937,0.744212,-0.0549239
Il1f8,-0.343456,0.744221,-0.0206757
1700021A07Rik,0.341851,0.744226,0.0536518
A130051J06Rik,-0.342638,0.74426,-0.0505294
Gak,0.358762,0.744268,0.0277142
Gm24476,0.368672,0.744272,0.0750329
Gm15279,0.341665,0.744282,0.0323009
Phlda3,-0.344971,0.744309,-0.0345646
RP23-175E16.1,0.34578,0.74433,0.0557294
Gm26825,0.34181,0.744372,0.0300665
Gm15104,-0.353971,0.744387,-0.0502179
Esrp1,-0.341554,0.744395,-0.0225065
Nr3c1,0.357077,0.744398,0.0343812
Olfr1371,0.350449,0.744417,0.02965
Gm23764,0.345068,0.744439,0.0750324
Slc25a35,0.344857,0.744491,0.0504652
Gm24078,-0.36128,0.744522,-0.0915999
Gm3693,0.345605,0.744552,0.0535597
Ddo,0.341375,0.74456,0.034569
Polrmt,0.361882,0.744574,0.0187155
Gm24348,0.344697,0.744605,0.0372785
Galnt18,0.344499,0.744619,0.0154739
Abcg4,0.341169,0.744623,0.0165525
Metrnl,0.348198,0.744641,0.0344314
Kcns2,0.346647,0.744677,0.044324
Gm15356,-0.34131,0.744708,-0.0425314
Proser3,0.341331,0.74474,0.0209573
Zfp661,-0.343731,0.744756,-0.0315604
Ubxn2b,-0.343665,0.7448,-0.0195603
Mir142b,-0.366004,0.744812,-0.0850255
Tmem185b,0.36421,0.744865,0.0320741
Gm24863,0.341931,0.744899,0.0711044
Gm6329,0.341079,0.744999,0.0428055
Gm3699,-0.342234,0.745179,-0.0146811
Gm10180,-0.342234,0.745179,-0.0146811
Oaz3,-0.340998,0.745203,-0.0309538
Xlr5d-ps,-0.34423,0.745213,-0.0201289
Zfp791,0.35516,0.745241,0.0637558
4930503F20Rik,-0.34022,0.745297,-0.0441553
Gm24149,0.34327,0.745312,0.0734673
Gm14830,0.347064,0.745316,0.0240381
Olfr713,-0.339973,0.745463,-0.0412381
Lrcol1,0.340612,0.745475,0.0258102
Gm26947,0.340329,0.745488,0.0355789
Gm15203,-0.343745,0.745505,-0.0303122
E430021H15Rik,-0.340928,0.745508,-0.0212834
Gm5476,0.360326,0.745609,0.0453648
Lin52,0.340743,0.745689,0.0229638
Gm23758,-0.366925,0.745717,-0.0519859
Lamc1,-0.339768,0.745869,-0.0308919
Gm14018,0.345396,0.745882,0.0338748
A930039A15Rik,-0.357525,0.745967,-0.041684
Gm25140,0.343537,0.746015,0.0317688
Gm24057,-0.345126,0.746046,-0.0508086
Rrm2b,0.340066,0.746063,0.0224511
Zbtb17,0.340831,0.746064,0.0167787
Gm12724,0.340269,0.7461,0.0339417
Aftph,0.339322,0.746116,0.0183758
RP23-18M12.1,-0.355946,0.746191,-0.0375312
Gm14888,-0.35728,0.746262,-0.055345
Mir7687,0.344364,0.746272,0.0348571
Oxtr,0.340554,0.74631,0.050336
Gm8770,-0.342909,0.746414,-0.0337146
Csf2rb,0.348879,0.746445,0.0296798
Gm9006,0.366934,0.746519,0.0662991
Neurog3,0.339382,0.746625,0.0281959
Olfr1238,-0.355745,0.746656,-0.0346042
